ID,adm1_src,adm1_name,adm0_src,adm0_name,2003_annual,2004_annual,2005_annual,2006_annual,2007_annual,2008_annual,2009_annual,2010_annual,2011_annual,2012_annual,2013_annual,2014_annual,2015_annual,2016_annual,2017_annual,2018_annual,2019_annual,2020_annual,2021_annual,2022_annual,2023_annual,LTA,2003_annual_anomaly,2004_annual_anomaly,2005_annual_anomaly,2006_annual_anomaly,2007_annual_anomaly,2008_annual_anomaly,2009_annual_anomaly,2010_annual_anomaly,2011_annual_anomaly,2012_annual_anomaly,2013_annual_anomaly,2014_annual_anomaly,2015_annual_anomaly,2016_annual_anomaly,2017_annual_anomaly,2018_annual_anomaly,2019_annual_anomaly,2020_annual_anomaly,2021_annual_anomaly,2022_annual_anomaly,2023_annual_anomaly
20,TR021,Diyarbakir,TUR,Turkey,787905.0300000001,797528.2000000001,1045627.7,955884.19,1098959.37,1357122.44,268347.69999999995,528058.64,707274.92,1145121.7500000002,545196.17,325415.4,511121.0800000001,840299.2300000002,640905.21,527769.5299999999,420813.95,710480.95,477509.31,395273.21,729855.3400000001,704330.699,11.865779969360688,13.23206572314975,48.456925345518684,35.71525298516058,56.028889775823906,92.68256259833989,-61.900326028526564,-25.026888541173754,0.4180168497809606,62.58296729445839,-22.593723264645032,-53.797924687647324,-27.43166232485913,19.304643570562327,-9.005072345994684,-25.067936020775395,-40.25335675450943,0.873205017008627,-32.20381978551244,-43.87959937552005,3.6239569049367906
21,TR022,Edirne,TUR,Turkey,566799.2999999999,392136.51,469944.21,496304.07,204496.82000000004,481361.04,462446.57,338188.2299999999,272827.15,576531.81,396372.96,199316.14,506317.59,336696.98000000004,546698.92,231444.24,385874.01,288502.99999999994,206407.31000000003,270407.13,168417.02000000002,381453.6995,48.58927852658038,2.8005523380695436,23.19823103458983,30.108600506573413,-46.3901332539049,26.191210265087495,21.232687114101516,-11.342259770114005,-28.476994624088046,51.14070482360077,3.91115894787646,-47.74827449274744,32.73369498412744,-11.733198435004285,43.31986312273269,-39.32573198179193,1.1588065617908685,-24.367491945113525,-45.88928872087134,-29.111415001494823,-55.84863373438065
22,TR023,Elazig,TUR,Turkey,251186.43,269823.79,260645.73,271063.66000000003,213276.6,284757.48,251410.44000000003,255877.76000000004,232555.97,276011.99000000005,227880.82000000004,337226.5,293183.78,248810.38,221986.52,259056.01,111474.58,212561.18,231078.01,234046.92,254068.3,247195.72749999998,1.6143897551789257,9.153905178235737,5.441033563171124,9.655479381212224,-13.7215670525697,15.195146323878111,1.7050102534640503,3.512209773124036,-5.922334357498141,11.657265597359515,-7.813608954871579,36.420844895063986,18.60390265038058,0.6531878670920903,-10.198075733327547,4.797931833186733,-54.90432576347825,-14.010981439798545,-6.520224950085342,-5.319188819717755,2.78021492098807
23,TR024,Erzincan,TUR,Turkey,135705.17,133689.14,138386.93999999997,147883.37,145940.74,145943.92999999996,123700.86,166898.16000000003,142943.42,154130.09000000003,133736.05,155056.01999999996,146401.33999999997,136559.27000000002,130431.36999999998,151559.15,110832.57000000002,132121.48,159800.22,132031.22000000003,134717.26,141187.52550000002,-3.883031082657515,-5.310940519316633,-1.983592736031091,4.74251848829235,3.3665966473787177,3.3688560537878014,-12.385418214585831,18.210273470654467,1.24366121849766,9.166932031824587,-5.277715204379036,9.82274776109731,3.6928294348497164,-3.278090952872461,-7.6183469197496745,7.345992121662317,-21.499743261666552,-6.421279406869417,13.182959637606215,-6.4852085675231885,-4.582745874386762
24,TR025,Erzurum,TUR,Turkey,447517.12,384102.9400000001,432344.48999999993,533415.5100000001,427972.95,483255.81,440475.11,535082.9199999999,398764.63,518775.5800000001,478029.86,560839.32,560993.9500000001,428634.67,453899.6500000001,421025.3499999999,373598.0999999999,421033.51,490937.3599999999,418816.4900000001,456919.66,460475.766,-2.814186317027595,-16.585634172114037,-6.109176221013132,15.84008310222348,-7.058529112691675,4.947066856065558,-4.343476351370034,16.202189020301216,-13.401603419016844,12.660777896398583,3.8121645689384622,21.795621270544764,21.82920175651547,-6.914825567606531,-1.4281133743746075,-8.5673164394063,-18.86693555117515,-8.565544359179153,6.6152436782091,-9.047007264221566,-0.7722677853149017
25,TR026,Eskisehir,TUR,Turkey,822655.1000000002,777214.9000000001,760029.9300000002,1183297.8099999996,867615.5599999999,969535.4,624243.0,844106.9600000001,588397.3300000001,509779.54,644412.5899999999,961060.61,588829.76,660302.8,734484.1700000002,656520.51,267796.61,831619.53,787256.64,721106.37,688768.9999999999,740013.2559999999,11.167616705504027,5.027159135106116,2.7049074915490747,59.9022450484319,17.2432457074796,31.015950341300385,-15.644348943932965,14.066464776949909,-20.48827163171789,-31.112106997175193,-12.918777498223639,29.870728964347105,-20.42983619201545,-10.771490288006394,-0.7471603995158403,-11.282601402480813,-63.81191717462964,12.379004464752466,6.3841267189408395,-2.5549388266633892,-6.924775412401539
26,TR027,Gaziantep,TUR,Turkey,292154.17999999993,397582.98,418805.58,322703.99,298223.86000000004,553895.2700000001,475193.43,286751.15,487389.12000000005,527954.6000000001,391060.75000000006,246357.06,457368.29,532889.7000000001,549802.7299999999,447646.53,434248.12,438921.21,380719.83,550884.85,480317.86,424527.66150000005,-31.181356011591742,-6.34697899420626,-1.34787011988382,-23.985167689714853,-29.751607010418564,30.473304859075732,11.934621249644987,-32.45407166477419,14.807388116451396,24.36282670828978,-7.883328822849858,-41.96913832904621,7.73580416031381,25.525318684092397,29.5092828715473,5.445786128120177,2.2897114561756178,3.390485427767579,-10.319193652826325,29.7641826338329,13.141711026055233
27,TR028,Giresun,TUR,Turkey,18524.74,22335.009999999995,9955.240000000002,30498.88,23724.65,24932.31,9284.74,31586.67,17293.079999999998,10641.3,17596.07,22806.69,18376.91,4123.34,19536.69,10345.06,11631.999999999998,17421.2,25951.13,16167.119999999995,19579.89,18136.641499999998,2.1398586943453877,23.148544343229133,-45.10979334294058,68.16167425485034,30.81060239295133,37.46927731906706,-48.806729184121544,74.1594219635427,-4.651145031454693,-41.32706432996429,-2.9805490724398904,25.74924635302518,1.3247684252897758,-77.26514029623401,7.719447396035263,-42.96044281406786,-35.8646417529949,-3.9447297891398323,43.08674513966659,-10.859350668645035,7.95763923546706
28,TR029,Gumushane,TUR,Turkey,29401.990000000005,50208.4,49312.27,69297.74999999999,30452.41,54672.62999999999,31440.94,47599.71000000001,58395.17,69679.61,17273.32,57848.170000000006,23411.340000000004,43637.86000000001,46526.61,55456.990000000005,50220.15000000001,44963.16,68472.35999999999,42336.29,46770.880000000005,47030.3565,-37.48295316451619,6.757430171723235,4.852001281342605,47.346852452628085,-35.24945956979935,16.249661003526494,-33.14756183062317,1.2106085140987708,24.16484659222176,48.15879611714191,-63.27197732383764,23.001768017641975,-50.22078984240742,-7.213418635259535,-1.071109252595185,17.917434880596755,6.782414035071172,-4.3954514782383125,45.59183705103316,-9.980929019749192,-0.5517213121699323
29,TR030,Hakkari,TUR,Turkey,39898.42,38506.920000000006,38460.310000000005,39748.22,41093.3,46947.240000000005,45902.30000000001,34354.020000000004,37006.34,44963.41,40850.68,46934.01,45523.530000000006,39694.37999999999,38078.4,35554.16,38155.100000000006,39688.560000000005,43760.84,39712.38999999999,50884.380000000005,40741.6265,-2.0696436849422306,-5.4850694289291395,-5.599473305269228,-2.438308396941387,0.8631798242026603,15.231629252700568,12.666832287611326,-15.678329631734252,-9.168231170152232,10.36233420872386,0.26767095319574885,15.199156322342711,11.737144318477338,-2.570458251096108,-6.536868379567509,-12.732595494193133,-6.348608836223052,-2.5847433950630165,7.410635655402707,-2.5262528485454707,24.89530824205069
30,TR031,Hatay,TUR,Turkey,162995.52,240724.85,183655.45,171287.61000000002,231546.11,172262.38000000003,164181.63,168625.62,177309.6,170155.40999999997,159564.93000000002,158968.53000000003,172411.85,171025.82000000004,223012.16000000003,143649.27,175065.19000000003,171112.09000000003,211405.72000000003,191624.71,198037.88,181029.22250000003,-9.961763217538008,32.97568573493705,1.4507202007123345,-5.3812375513019814,27.905377265816817,-4.8427775244960785,-9.30655960807655,-6.851712849841155,-2.0547083220224436,-6.006661438321129,-11.856810852734014,-12.186260425440429,-4.760210744428306,-5.5258495627687925,23.191248860387716,-20.648573740629107,-3.2945136799667796,-5.478194273303032,16.779886186607243,5.8529155424063966,9.39553143139637
31,TR032,Isparta,TUR,Turkey,162808.73999999996,144098.96000000002,184537.42,226138.26,203012.69000000003,239587.02000000005,168886.21999999997,147053.01,150011.38,166946.74000000002,174292.77,200999.19999999995,121216.96,179794.01000000004,156059.30999999997,149418.13000000003,155886.35000000003,174607.21999999997,153740.05999999997,141334.65999999997,175847.52000000002,170021.45550000004,-4.242238415609891,-15.246602508940416,8.537725110816952,33.0057193869864,19.40415955326296,40.915756364643045,-0.6677013184374649,-13.509145320779838,-11.769147276827088,-1.8084279369082448,2.5122208767351415,18.219903134519342,-28.70490395254852,5.74783604296341,-8.211990339066395,-12.118073827452914,-8.313718676523154,2.6971681229960596,-9.576082884433411,-16.87245613539643,3.4266642894372685
32,TR033,Mersin,TUR,Turkey,125865.63999999998,160093.41,126342.71,149605.95000000004,154911.94,157069.58,159171.44999999998,139280.84999999998,175054.27000000002,171860.36000000002,136044.06999999998,169583.84000000003,143131.44000000003,149621.12000000002,149271.94000000003,139083.94999999998,141046.41,131928.07,167870.24000000002,161066.59,143745.01,150395.19150000002,-16.310063676470683,6.448489744434408,-15.992852736917463,-0.5247784135438762,3.0032532655806263,4.437900197095045,5.835464826014711,-7.390090992370616,16.39618810552198,14.272509836193798,-9.54227416240235,12.758817824305247,-4.829776422738877,-0.514691654885782,-0.7468666310385221,-7.521012731314639,-6.216143885158729,-12.27906378908398,11.61941969401329,7.095571602766289,-4.421804602708994
33,TR034,Istanbul,TUR,Turkey,116335.26,95768.99,106761.72,86649.76000000001,73660.79000000001,86166.44,76374.44000000002,45289.68,62901.26,109175.41,60306.25999999999,31750.880000000005,58890.29000000001,67542.89,32945.560000000005,36233.83,34280.700000000004,28683.960000000003,22622.46,36479.17999999999,53570.49000000001,63440.988,83.37554894321633,50.957595427107805,68.28508408475606,36.583244888935226,16.10914697608431,35.82140303363499,20.386586665390553,-28.61132616661014,-0.8507559812908266,72.08970642134389,-4.941171471037006,-49.95210352020368,-7.173119687228057,6.465696908755586,-48.068967652269215,-42.8857728382162,-45.96442917944468,-54.78639140991939,-64.34093996140162,-42.4990354816038,-15.558550254608244
34,TR035,Izmir,TUR,Turkey,243496.88,288961.35,359359.11,361908.69000000006,207124.62,269183.75,224546.3,224228.24,231382.75000000003,258761.38,297580.3,210024.83,241807.23000000004,238940.43,298015.7200000001,243982.39,242908.68,230624.41999999995,293098.68,222550.09000000003,234858.44999999995,259424.29199999996,-6.139522200180065,11.385617658349444,38.52176572577869,39.5045495585279,-20.15989774774059,3.761967672634159,-13.444381684965714,-13.566983927626936,-10.809142730550434,-0.25553196845573467,14.70795495126572,-19.041956949814082,-6.790829750052829,-7.895892031575813,14.87579582562767,-5.952373187935671,-6.366255015162562,-11.101455371804583,12.980429758675044,-14.213858584993242,-9.46936842753338
35,TR036,Kars,TUR,Turkey,422219.83,382641.64,487642.74,546181.2300000001,403264.16,435032.2,326268.81,438868.74,385215.7700000001,475030.5200000001,407476.17,515629.02,525396.3500000001,391353.13,399132.65,400549.44,384695.75,412335.11,491008.73,379597.13000000006,435926.68000000005,430476.95600000006,-1.9181342659373495,-11.112166477965905,13.279638596961254,26.878157445435946,-6.321545351198796,1.0581853305987294,-24.207601486570642,1.9494153828759013,-10.514194864358775,10.349813939866275,-5.343093440755531,19.780864646329626,22.049820014059012,-9.088483240436233,-7.281297073657999,-6.952176088143509,-10.634995755731012,-4.2143593860573745,14.061559662208703,-11.819407587522523,1.2659734566604737
36,TR037,Kastamonu,TUR,Turkey,193648.21,150330.80999999997,189993.32,207231.59000000003,153930.53000000003,205523.92,74630.71000000002,122503.35,131644.86000000002,148120.00000000003,160729.06,171864.85,113916.49,110274.61000000002,119392.12,121714.97999999997,16880.66,156824.84000000003,173106.30000000002,149731.79,166743.08000000002,143599.65,34.85284260790329,4.687448750745545,32.30764838215136,44.312043936040254,7.19422366280143,43.1228558008324,-48.02862681071993,-14.691052519974798,-8.325082965035067,3.1478837169868,11.928587569677227,19.683334882780017,-20.670774615397733,-23.206908930488325,-16.857652508205977,-15.24005803635317,-88.244637086511,9.209764787031189,20.54785648850817,4.270302887228496,16.116633989010435
37,TR038,Kayseri,TUR,Turkey,862052.87,1123919.65,1016664.0600000002,1175216.11,1201476.56,962638.51,853083.8600000001,1223460.91,872057.3999999999,927175.6,1001944.53,1331708.4200000002,1039066.57,693180.9,806322.27,1082845.62,776203.8999999999,844649.2000000001,929992.38,976759.53,1030803.16,985020.9424999999,-12.483802850719583,14.101091815111335,3.212430937731082,19.308743529582394,21.97472238007774,-2.2722798606893457,-13.394342882207278,24.20658863301275,-11.46813612036477,-5.872498746390859,1.718094181535652,35.19594990743055,5.486749079956751,-29.627800781504693,-18.14161149167647,9.931228188074817,-21.199249020027818,-14.250635336111122,-5.586537313647003,-0.8387042491738557,4.647842043216269
38,TR039,Kirklareli,TUR,Turkey,264772.52,157417.4,314203.18000000005,273044.05,91819.45,362323.9900000001,312234.91000000003,163479.51000000004,137320.79,377156.86,233235.62,99377.44,198955.78,208368.84,357435.62,121217.12,215899.0,112307.09,74831.61,159628.12000000002,100231.79,211751.445,25.03929784280811,-25.659350282119686,48.38301575698812,28.9455427328961,-56.63809991945982,71.10815465745705,47.45349671639786,-22.796507952991757,-35.15001042850026,78.11300414030231,10.145940208341901,-53.06882557519265,-6.0427757647651505,-1.597441283104354,68.79961315021959,-42.75499749246103,1.9586902937073194,-46.96277515367132,-64.66063785302623,-24.61533379382605,-52.66535725411461
39,TR040,Kirsehir,TUR,Turkey,684564.9500000001,618834.6200000002,656280.9400000002,832843.0900000002,650407.0499999999,734587.26,429132.2200000001,695033.7700000001,491768.1500000001,492761.86,393908.9,569049.8900000001,434182.95,505029.72,458839.4099999999,549406.2600000001,222871.51,441321.0500000001,481544.99,442269.4799999999,525980.24,539231.9035000001,26.951863485206403,14.762241622448824,21.70662302068335,54.44989152055986,20.617316182220247,36.22844925012858,-20.417872678781517,28.893295350058967,-8.802104102506991,-8.617821608546597,-26.95000102122112,5.52971482333667,-19.481220012791788,-6.342759632359206,-14.908704952024449,1.8868239126730364,-58.668708480821564,-18.157466734532708,-10.697978573888317,-17.98158136984196,-2.4575073199466466
40,TR041,Kocaeli,TUR,Turkey,52673.780000000006,43227.16,31461.91,61155.62,29900.180000000004,65604.05000000002,26959.76,15974.96,48603.09,43340.41,29891.439999999995,28125.19,49265.84,21923.49,26720.15,29051.76,17741.27,24714.16,22102.28,37662.64,34713.18,35304.95700000001,49.196556166319624,22.439350372243737,-10.885290130788174,73.22105788147536,-15.308833261006392,85.82107322776233,-23.637465413142998,-54.75150982339394,37.66647556035823,22.76012685697363,-15.333588991483586,-20.336427544721296,39.54369070609542,-37.902516068777544,-24.31615197831853,-17.711951893894135,-49.74850132234973,-29.99804531697916,-37.39609993010332,6.6780509037300035,-1.6761867179161525
41,TR042,Konya,TUR,Turkey,3141806.8399999994,2634220.3400000003,2876711.37,3591871.44,3071117.64,3307888.81,2601194.3400000003,2717792.6200000006,2419348.76,2548430.26,2388367.5500000003,3119909.97,2424476.82,2434221.2,2431810.95,2527345.89,2189362.3,2409431.33,2601695.35,2528847.82,2464793.33,2698292.5800000005,16.43684837172101,-2.3745475370206224,6.612284795298201,33.11645544383475,13.81707316557938,22.591924779335805,-3.59850672679833,0.722680710925723,-10.337789981248093,-5.553968502555817,-11.485968285915096,15.62534000667932,-10.14774165075904,-9.786610316365332,-9.875935322032435,-6.3353652330764065,-18.861197031494658,-10.705334630538857,-3.5799390590919695,-6.279702996477894,-8.653592710098192
42,TR043,Kutahya,TUR,Turkey,320911.31999999995,314799.30000000005,363620.11,455230.38,401345.43,476754.92,353508.14,375519.05,333994.93000000005,253784.74,300359.79000000004,316219.92,296752.2,377397.41,295491.48,286024.7700000001,270253.21,284983.68000000005,379433.35,330742.52,342421.9,339356.3325,-5.435293446306934,-7.2363560506123665,7.149940984230777,34.14524392291987,18.26666885610569,40.48799870266159,4.170191077839985,10.656267184877114,-1.5798740104547677,-25.215852572899912,-11.491326009070416,-6.817734129066247,-12.554394428458176,11.209773873896976,-12.92589773612079,-15.715505323596677,-20.36299779377183,-16.02228904922526,11.80971552961958,-2.5382795825682725,0.9033476633296668
43,TR044,Malatya,TUR,Turkey,268420.26000000007,301021.81999999995,294962.54,225606.43,291935.50999999995,331548.09,314813.08,310672.50999999995,302692.75,325474.44000000006,256242.89000000004,359387.82,364356.82,327459.66,271839.73,319454.65,199633.45000000004,312441.44,251784.24,278916.6,310505.25000000006,295433.2365,-9.143513038689514,1.8916570004810376,-0.1593241524130343,-23.635393000204974,-1.183931280528096,12.224370530497177,6.559804756429298,5.158279982489361,2.4572433305079406,10.168525334487903,-13.265381703253269,21.647728013838417,23.329664704126817,10.840494414039965,-7.986070483982265,8.130910991796965,-32.42688183460359,5.757037935709716,-14.774572088472521,-5.590649412257318,5.101664822332899
44,TR045,Manisa,TUR,Turkey,301430.54000000004,431935.45000000007,392868.62,520803.78,307621.0,409791.93,346508.53,371209.97,312932.0899999999,386280.53,360887.52,280603.25000000006,308403.73,493882.4,431832.07,234650.9,334296.67000000004,459752.6399999999,445126.26,297220.48000000004,345068.1500000001,371401.9180000001,-18.83979985262221,16.29865896384518,5.779911454307532,40.22646485094346,-17.173017937941857,10.336514201846384,-6.702546969614757,-0.0516820163540861,-15.743006475265481,4.0060676261773915,-2.831002612108239,-24.44754956812044,-16.96226781467513,32.97788085197769,16.270823889498566,-36.82022396017893,-9.990591378690745,23.78843988630122,19.850285748928165,-19.97335888825433,-7.090369414839702
45,TR046,Kahramanmaras,TUR,Turkey,407305.52,495068.71,488353.17,450942.89,540624.01,513772.50000000006,429136.57,437150.45,414803.41,486736.41,202644.09,508930.98,464126.13,429412.26,417224.37,422079.58,362084.52,314903.4,356031.67,435630.49,368668.79999999993,428848.05649999995,-5.023349452908138,15.44151885412592,13.875570286046065,5.152135625919542,26.064232262645238,19.80292138737957,0.06727639209904154,1.935975545222056,-3.2749703040801763,13.49856962683939,-52.746879243464626,18.67396209127977,8.226240731488558,0.13156256428086704,-2.710444019465891,-1.5782924505336853,-15.568109844051476,-26.56993654814428,-16.979530487857062,1.5815469831795876,-14.03276885318006
46,TR047,Mardin,TUR,Turkey,441271.74,514498.1800000001,261529.27,361278.25,604240.2700000001,257801.87,469789.3000000001,254098.35,374422.38,632572.7700000001,256745.44,274433.96,493051.0,249226.35000000003,359744.23000000004,560701.24,384575.5300000001,238755.11,275857.73,580953.4999999999,578799.3,392277.3235000001,12.489739672652748,31.156747835820276,-33.33051534394904,-7.902336342926564,54.033953481891736,-34.28071046783312,19.75948438936465,-35.22481806165379,-4.551612451286674,61.25652238982913,-34.55001739349842,-30.040829902827674,25.68939636909699,-36.466796557002624,-8.293391320643103,42.93491017968563,-1.9633542493057279,-39.13614280077041,-29.677880041923988,48.097650615279505,47.548498301100466
47,TR048,Mugla,TUR,Turkey,78225.31000000001,95084.58,105796.55999999998,79466.07,59899.97,97693.06999999998,103271.76,63778.70000000001,73758.96999999999,83928.98999999999,74309.98,71196.97,84857.99,80042.66000000002,96356.15,63192.59999999999,79757.42,71022.62999999999,69660.14,69378.29,86805.74,80033.94049999998,-2.259829378262302,18.8053210999901,32.18961772849359,-0.7095370994509205,-25.156790199527894,22.06455085139785,29.034956113400433,-20.310433796521583,-7.840386791901115,4.866747127114164,-7.151916379776386,-11.041528687444776,6.027504668472526,0.010894752833062899,20.394109546561705,-21.042748107598168,-0.34550404275044316,-11.25936127060993,-12.96175152090629,-13.313914613513239,8.46115967512561
48,TR049,Mus,TUR,Turkey,522397.02,467668.93,477878.41,531715.8099999999,410669.53,654874.8699999999,506017.0399999999,590016.16,502537.98,489243.64,450642.48,633150.0,570757.2,361124.59,424133.7400000001,517621.34,397091.65,468061.73,508005.65,437234.34,570822.3200000001,496042.10549999995,5.313039802021418,-5.7199127222074,-3.6617245388254593,7.191668631444433,-17.21075177961882,32.020016595143645,2.010904798080689,18.944773731511404,1.3095409498458463,-1.3705420214574775,-9.152373356337987,27.640374270607172,15.062248480839902,-27.198803086283558,-14.496423731513222,4.35028282090059,-19.947995221143568,-5.640725895999562,2.411800201505289,-11.855397928513133,15.075376398667457
49,TR050,Nevsehir,TUR,Turkey,510042.2,595192.34,539016.14,605646.3,443118.27,488948.82,445603.4699999999,514496.86,393276.3900000001,364530.3900000001,418006.13,525683.76,383681.53,401639.76,402076.70000000007,487790.97,194065.06,344411.5899999999,503846.45,415796.09,435325.67,448843.46099999995,13.634762298564501,32.60577277297129,20.090006168097005,34.93486095367225,-1.2755429225245936,8.935266409061056,-0.7218532253497704,14.627237490266133,-12.380055816386259,-18.784515833683916,-6.870397739848092,17.11962090943775,-14.517740963591743,-10.51674026727103,-10.419392296772234,8.677303421827064,-56.76330906823659,-23.266880343389932,12.254381266345343,-7.362783213187979,-3.0116938698144406
50,TR051,Nigde,TUR,Turkey,235804.24,303019.47,245728.38,289715.62,263382.58,272441.32,257806.93,277587.66000000003,277918.60000000003,281056.44999999995,268069.8900000001,298316.49999999994,284017.04000000004,201529.00999999995,248418.26,285375.7,246806.96,201878.59,201139.6,258266.3,275182.66,259913.955,-9.276037140829933,16.584532754310935,-5.457796600417235,11.465973421858019,1.3345281903005282,4.819812387526488,-0.8106625132921371,6.799829197320338,6.927155950514488,8.134420870168348,3.1379365528873144,14.775099320850224,9.273486296647693,-22.46318209424347,-4.422884873572864,9.796220830082026,-5.042820805831683,-22.32868373689285,-22.613004753823233,-0.633923253562895,5.874522974343562
51,TR052,Ordu,TUR,Turkey,731.8,608.41,1448.64,2742.3600000000006,863.49,788.3800000000001,1042.1999999999998,2657.3899999999994,278.93,1153.1699999999998,683.93,730.63,191.47,1484.04,432.79,2600.39,642.29,83.33000000000001,2151.28,1939.44,3145.35,1162.718,-37.0612650702922,-47.673468545253456,24.590829418655254,135.85770582376813,-25.7352169657647,-32.19508083645389,-10.365196032055945,128.549828935305,-76.0105201777215,-0.8211793401323648,-41.17834246997123,-37.16189136144792,-83.53255045505445,27.635419766443786,-62.777732863858645,123.64752244310311,-44.75960637059029,-92.83317192990907,85.02164755340505,66.80226847782524,170.51701272363547
52,TR053,Rize,TUR,Turkey,0.0,3.6,19.43,1.86,5.79,4.8100000000000005,9.33,0.23,31.77,16.82,1.37,2.58,2.03,3.13,3.03,9.23,2.42,0.0,17.75,15.82,2.94,7.55,,-52.317880794701985,157.35099337748343,-75.36423841059602,-23.311258278145694,-36.29139072847681,23.576158940397356,-96.95364238410595,320.79470198675494,122.78145695364238,-81.8543046357616,-65.82781456953643,-73.11258278145695,-58.54304635761589,-59.86754966887416,22.25165562913908,-67.94701986754967,,135.09933774834437,109.53642384105959,-61.059602649006614
53,TR054,Sakarya,TUR,Turkey,92975.84999999998,86627.93,83733.52,112153.98,69468.91,117802.01,100432.01,87453.63,79159.35,96532.66000000002,80242.29000000001,64224.4,66933.05999999998,63575.16,77608.34000000003,78311.15000000001,62013.34,91077.09,86477.95,91571.38,84979.28,84418.7005,10.136556769195908,2.6169906512597723,-0.8116454007723113,32.85442601666201,-17.709098116240256,39.544922277025556,18.96891258116439,3.595091469099312,-6.230077540698462,14.349853087350011,-4.94725750960831,-23.921596021251244,-20.712994154654183,-24.690667324356646,-8.06736002765167,-7.2348312208383225,-26.540755030930622,7.88733948824525,2.439328594024011,8.472861412975668,0.6640465876396575
54,TR055,Samsun,TUR,Turkey,302119.99999999994,277429.74999999994,263045.78,328708.14,267060.3,337777.71,129580.22,267966.99,240354.16,262744.81,157249.36000000002,191114.93,200400.86,77110.85000000002,228582.26,261338.65999999997,132099.06,240654.84,262602.38,276747.43999999994,242080.69,235234.425,28.433582797245748,17.93756377281937,11.82282525187376,39.73640975380199,13.529429206630791,43.591955131567175,-44.914431635590745,13.914870240612107,2.176439524104525,11.694880543100785,-33.1520630962071,-18.75554353917374,-14.808021827587526,-67.21957256043623,-2.8278875423952,11.097115143754996,-43.84365298573965,2.304260951601794,11.634332432423536,17.64750843759367,2.910400975537494
55,TR056,Siirt,TUR,Turkey,84235.05,137335.0,107592.05,151119.01,99061.86000000002,102550.78,55328.15,83603.60999999999,141800.34,120979.4,96201.7,79377.43999999999,60962.03,123221.59,115873.3,90215.79,79842.28,70306.49999999999,124394.09,122937.0,104310.68,102346.84850000001,-17.696488719923803,34.185861130838816,5.124927222356041,47.65379903221935,-3.2096625818429496,0.1992552804398188,-45.94054354296996,-18.31344958315939,38.548809346093336,18.205300674206875,-6.004238127566781,-22.442712048920605,-40.43585035253919,20.396076484953994,13.216285306528022,-11.852889148804628,-21.988530990282527,-31.305652269302676,21.541690655965816,20.118012231710285,1.9188001670613095
56,TR057,Sinop,TUR,Turkey,47364.89,39208.7,42015.98,47202.37,43684.17,47518.21,19121.83,38256.030000000006,35465.11,39139.73,28659.15,43500.30999999999,29107.83,30893.43,18554.99,27827.84,23606.74,29129.680000000008,40424.71999999999,41855.42999999999,37770.76,35626.857,32.94714714800689,10.053772074252839,17.933445546431443,32.49097443538171,22.61584006694723,33.37749664529766,-46.32748546973986,7.379750057660159,-0.4540030011628672,9.86018216538158,-19.557456331328922,22.099768722231058,-18.298069346953625,-13.286120075088304,-47.91853235888869,-21.890836455205697,-33.73892061261537,-18.23673921053433,13.466983629793619,17.482802370133264,6.0176596549058425
57,TR058,Sivas,TUR,Turkey,1170063.1,1378577.4400000002,1336138.4499999995,1474048.9700000002,1388047.49,1352819.1700000002,1147803.09,1628646.29,1103212.2400000002,1218723.18,990738.1,1641430.22,1169469.7799999998,1180453.99,1065757.28,1476491.91,1010730.0599999998,1073481.0500000005,1273698.4800000004,1092670.0299999998,1201672.44,1258650.016,-7.038248510219695,9.528258250941786,6.156471855953913,17.113490744991985,10.280655651300602,7.481758455719917,-8.806810836285722,29.396279291033668,-12.34956294633693,-3.172195248277828,-21.28565626618163,30.411965132013307,-7.085387905004426,-6.212690184401513,-15.32536714320433,17.30758282531177,-19.69729097433231,-14.711712044343194,1.195603528280604,-13.187143676960018,-4.526880012370342
58,TR059,Tekirdag,TUR,Turkey,528744.8499999999,356859.55,451050.4000000001,507252.86,241130.84,392079.01,391933.6499999999,221725.22,181327.87,492993.09,317597.1,102074.89,346965.78,196911.19,537698.48,165754.19000000003,219444.81000000003,131930.43,87935.56999999999,137148.31999999998,89012.55,300427.9050000001,75.99724965628599,18.78375612278756,50.13598686846349,68.843456802057,-19.737535699288678,30.506854880873963,30.458470560515938,-26.196862438594064,-39.64346620863999,64.09697028643191,5.71491353308205,-66.02349904879841,15.490530082416921,-34.456424745231324,78.9775420495642,-44.827298915525176,-26.955916428602077,-56.085826980686114,-70.72989275080822,-54.349007626305564,-70.37141073829345
59,TR060,Tokat,TUR,Turkey,320098.35000000003,271040.65,293331.8,346924.8400000001,314342.63,315471.32,103969.85,317397.29000000004,218531.6000000001,276341.33,176021.41999999998,231847.63,288064.25999999995,199418.97,269749.49,115894.60999999996,170032.34000000003,248033.78000000003,290582.98,289844.29000000004,275959.9,252846.97150000004,26.597660276899926,7.195529530002687,16.01159320193793,37.207433390199824,24.321295262181913,24.767687794907978,-58.880326158069096,25.529401486226615,-13.571596802772046,9.291927983404765,-30.38420869517911,-8.305158402895893,13.928301490453052,-21.13056809936916,6.684880740206905,-54.164129666073556,-32.75286668798404,-1.9035986357463706,14.924445515852236,14.63229647581521,9.141073892593559
