ID,adm1_src,adm1_name,adm0_src,adm0_name,2003_annual,2004_annual,2005_annual,2006_annual,2007_annual,2008_annual,2009_annual,2010_annual,2011_annual,2012_annual,2013_annual,2014_annual,2015_annual,2016_annual,2017_annual,2018_annual,2019_annual,2020_annual,2021_annual,2022_annual,2023_annual,LTA,2003_annual_anomaly,2004_annual_anomaly,2005_annual_anomaly,2006_annual_anomaly,2007_annual_anomaly,2008_annual_anomaly,2009_annual_anomaly,2010_annual_anomaly,2011_annual_anomaly,2012_annual_anomaly,2013_annual_anomaly,2014_annual_anomaly,2015_annual_anomaly,2016_annual_anomaly,2017_annual_anomaly,2018_annual_anomaly,2019_annual_anomaly,2020_annual_anomaly,2021_annual_anomaly,2022_annual_anomaly,2023_annual_anomaly
38,TR039,Kirklareli,TUR,Turkey,369232.9,335002.2,352191.07,352917.46,341301.37,390982.35,354235.46,321145.07,356972.47,363547.03,354973.51000000007,354277.26,357366.48000000004,342064.84,294867.03,323811.8900000001,359711.0,361894.03,356476.73999999993,359515.63000000006,347175.9,350124.2895000001,5.457664913019395,-4.319063245110864,0.5902990914887483,0.7977654175289511,-2.5199392800196097,11.66958755085168,1.174203168215197,-8.276837788484839,1.95592842466872,3.833707315527435,1.3849997402136807,1.1861417858014494,2.068462747997941,-2.3018824290966666,-15.782183972129141,-7.515159698738922,2.738087812670856,3.361589256434593,1.814341561127212,2.6822876280338694,-0.8420979601873774
39,TR040,Kirsehir,TUR,Turkey,742088.99,537507.0,327469.47000000003,507361.17,523052.64,599696.8099999999,465634.2,465848.06000000006,473874.98,514879.68,486878.92,554327.59,435788.89,538668.53,506513.88,581353.3800000001,442609.81,514335.98,490883.02,464828.98,451810.04,508680.09900000005,45.8852020078733,5.666999958651804,-35.62369146271634,-0.2592845685516118,2.8254576949746104,17.892721020328313,-8.462273064077554,-8.420230923954424,-6.842241139062148,1.2187583143487488,-4.285832892393154,8.973712769525886,-14.329479203785409,5.8953418973837195,-0.42585094330573386,14.286637346903571,-12.988573590727409,1.1118738498161564,-3.4986780562060136,-8.620569015026486,-11.179926069802873
40,TR041,Kocaeli,TUR,Turkey,53271.33,52388.34,26450.63,50501.9,27314.480000000003,62139.77,42973.43,33945.49,43249.130000000005,47040.35999999999,46451.42,53034.08999999999,52410.52,43191.34,38456.530000000006,44265.21000000001,46534.55,42447.32,26530.98,44822.09,35188.8,43870.945499999994,21.42735788541418,19.414659070887826,-39.70809222700704,15.11468336145162,-37.73902137577589,41.64219460462735,-2.0458084269006562,-22.624211506907226,-1.417374284764366,7.224404361196181,5.881966915894266,20.886589964193945,19.465216449460847,-1.5491015574305276,-12.341688646760506,0.8986915953293327,6.071454511961702,-3.245030358417953,-39.52494139885815,2.168051062405305,-19.790194628925864
41,TR042,Konya,TUR,Turkey,2856795.7800000003,2541601.6500000004,2365740.8,2452154.56,2377403.43,2739668.6100000003,2424503.88,2444409.19,2472704.27,2458007.66,2458307.8600000003,2766999.25,2502923.19,2361882.5,2432000.16,2634489.15,2558003.5,2491179.5,2354731.49,2291510.62,1983345.5,2499250.8525,14.306084046839402,1.6945396840672013,-5.342002879240799,-1.8844163823287117,-4.875357844856427,9.61959289758811,-2.990775112679496,-2.194324048950188,-1.0621815922737599,-1.6502222039354044,-1.6382106045515372,10.71314619067435,0.14693753115364425,-5.496381140076056,-2.6908340326353812,5.41115340081693,2.350810341476115,-0.32295087513629395,-5.782507280349114,-8.312100095602545,-20.642399780875937
42,TR043,Kutahya,TUR,Turkey,367733.23,293713.34,306097.58,335679.66000000003,303369.28,365494.48,329929.15,292415.53,328530.71,324611.11,325625.75,383716.59,325645.33,358080.23,329186.1,346075.44,271077.29000000004,328643.13,304192.82,300533.29,242164.8,326017.502,12.795548626711458,-9.908720176624124,-6.11007748903001,2.9636930351058437,-6.946934401086219,12.108852364619372,1.1998276092551758,-10.306800031858398,0.7708813129916082,-0.43138542911723576,-0.12016287395514692,17.698156585470695,-0.11415706142057437,9.834664643249736,0.9719103976203088,6.152411412562761,-16.851921035822166,0.8053641242855809,-6.694328330875922,-7.816823282082567,-25.720306880947756
43,TR044,Malatya,TUR,Turkey,246218.43,264371.49,286920.24,223729.4,259147.96,270117.84,250230.38000000003,302248.24,274933.16,259013.49,232061.42,183852.13,265126.42,263968.66000000003,265057.91000000003,279009.73,288072.76,271785.75,258489.14,219380.63,169774.13,258186.75900000002,-4.635531677284824,2.395448559776828,11.128952201611535,-13.345904775852594,0.37228903748699665,4.621104911115912,-3.081637118346563,17.065739997921415,6.486157952042751,0.320206583483226,-10.118775688260607,-28.791030681786438,2.6878454289749087,2.2394258413538597,2.661310373395257,8.06508090525276,11.575342250607044,5.267114027330883,0.11711716014065382,-15.030255288963138,-34.243672813600796
44,TR045,Manisa,TUR,Turkey,543067.71,453841.72,375279.94,503484.75,455778.48,467365.67,505960.37000000005,563791.1,477056.74,452120.7,458243.47,463934.4700000001,457918.86,500424.51,377423.69,513617.54,478264.09,501344.0,515741.51,405547.94,308195.97,473510.3629999999,14.689720106505902,-4.153793567554915,-20.745147450975622,6.3302494184272184,-3.7447718963650045,-1.297689233466663,6.853072189256429,19.06626423717787,0.7489544637484725,-4.517253405919627,-3.2241940605637653,-2.0223196255579756,-3.292747998421296,5.683961556718901,-20.292411847383352,8.47017935275898,1.003933043805449,5.878147380694203,8.918737645452572,-14.35289030833733,-34.91251848272642
45,TR046,Kahramanmaras,TUR,Turkey,427549.23,431634.88000000006,437928.56000000006,410687.09,414087.74,444643.0900000001,385881.04,398879.15,406780.81000000006,426638.7200000001,380163.38,376028.31,388200.47,417329.18000000005,396594.41,462954.02,417288.9,380469.63,403689.25,385312.53,333196.77,409637.01950000005,4.372703063278665,5.37008606469465,6.9064901737964135,0.25634170009382473,1.0865034867777463,8.545631579569685,-5.799275546188782,-2.6261956287864328,-0.6972537549185045,4.150430671708379,-7.195062481407407,-8.204509822140245,-5.233059630734883,1.87779915726098,-3.1839430713366172,13.015669473691197,1.8679660615976066,-7.120301171901297,-1.4519609353812448,-5.938059389673892,-18.660483760306246
46,TR047,Mardin,TUR,Turkey,422136.28,400364.0,327448.09,600408.27,420850.13,202408.85,420023.47,229313.28,502030.69,652982.39,399204.75,382287.84,615656.3900000001,609007.9,475319.75,646603.53,572119.8200000001,210460.76,444746.42,532501.59,426885.26,453293.7100000001,-6.873563279755205,-11.676691917917871,-27.762489799384166,32.454577849756596,-7.1572976382134375,-55.34708610891601,-7.339665048517903,-49.41176660051163,10.75174416163858,44.05282394057484,-11.932431182422555,-15.664428698999606,35.81842774743114,34.35172087430905,4.859110001769033,42.64559947235975,26.213933125169543,-53.5707742337744,-1.8855964270936152,17.473853762497583,-5.825902591942002
47,TR048,Mugla,TUR,Turkey,85451.63,122637.64,117976.66,119761.25,68410.82,74153.0,121239.88,107984.24,116189.63,87756.77,119145.63,73804.51000000001,76897.77,124292.66,80599.19999999998,118763.17,82928.97,121766.46,77535.5,112757.69,109899.82,100502.65399999998,-14.975747804630094,22.024280075230674,17.386611501821662,19.162276052928934,-31.931329893039422,-26.217868833593176,20.63351083246023,7.444167593822971,15.60851915413102,-12.682136732428956,18.549735014957943,-26.56461589561603,-23.48682652698901,23.671022657769843,-19.803908859959062,18.16918785050196,-17.48579097224635,21.157457195110517,-22.852286069977797,12.193743659744571,9.350167011509992
48,TR049,Mus,TUR,Turkey,425941.50000000006,391144.13000000006,420828.95,448953.63,409375.76,566013.5099999999,400496.67,457175.96,447511.26,431805.34,403867.51000000007,498678.44,467794.27,365049.54999999993,387289.85,428976.91,403711.37000000005,402287.64,415945.76,378104.55,345777.67,427547.6279999999,-0.3756606035947536,-8.514489524895657,-1.5714455092240387,5.006694131396304,-4.250255833485738,32.38607185068982,-6.32700457877407,6.929831920386683,4.669335225501498,0.9958450757678199,-5.538591831457862,16.636932903297527,9.413370432732261,-14.617804872957919,-9.415975054830602,0.33429772647459643,-5.575111739363892,-5.9081108970624205,-2.713584929536763,-11.564343891062338,-19.125344790826425
49,TR050,Nevsehir,TUR,Turkey,441506.33,465576.14,372264.17,443091.09,450536.59,469239.4,420788.04999999993,389183.16,410063.64,425041.24,493186.34,416839.61,415212.38,357123.46,435370.38,514835.15,265460.52,434906.54999999993,421441.07,414040.3000000001,341094.84,422785.2785,4.428028233721956,10.121180579375352,-11.94959026937832,4.802866261579164,6.563925687871369,10.987639320085743,-0.47239783444826944,-7.9477976667534405,-3.0090069704260056,0.5335950929994304,16.65172963206665,-1.4063092549236027,-1.791192571053538,-15.530772200243485,2.9767123265622386,21.772250875570638,-37.21150345115434,2.867004154686979,-0.3179411792125605,-2.068420766925996,-19.321968539167095
50,TR051,Nigde,TUR,Turkey,255460.83,274354.69000000006,236822.52,248700.98,275844.68,258255.84,254399.92,258480.64,264473.15,259298.21,272314.6,261061.19,268610.27,236996.53,264274.4,287512.92000000004,269613.31999999995,264938.02,251433.62,240954.24,167623.86,260190.02849999996,-1.8175940589514061,5.44396784982869,-8.980939290684605,-4.415637511642744,6.016622385665344,-0.7433753365379105,-2.2253383549631094,-0.6569769448332041,1.6461512859244978,-0.34275660183494117,4.659890915074027,0.3348174044264136,3.23618916087711,-8.91406124735482,1.5697648074934074,10.501129369759875,3.621695863721385,1.8248168568842993,-3.3653897309135203,-7.3929768219384195,-35.576370483390754
51,TR052,Ordu,TUR,Turkey,2097.36,2332.51,2497.73,3020.49,2477.8,2729.09,2252.6800000000003,2136.87,2078.36,2771.8900000000003,2753.67,2565.5,2758.15,2528.95,2243.79,2390.32,2288.07,2118.76,2362.23,1932.15,894.47,2416.8185000000003,-13.218141949840263,-3.488408417926298,3.3478517315222347,24.977941041083533,2.5232138863551343,12.920767529708987,-6.7915112367767785,-11.583348108267145,-14.00429945401362,14.691690749636349,13.937807079844832,6.151951418776365,14.123174743986763,4.639632641011292,-7.159350195308432,-1.0964207697019923,-5.32718944347704,-12.33268033987658,-2.2586925745561897,-20.053988332181344,-62.989773539055584
52,TR053,Rize,TUR,Turkey,9.0,49.39,25.03,47.720000000000006,18.54,40.53,25.91,22.9,3.46,45.61,54.900000000000006,47.21,21.22,40.64,50.79,45.23,17.89,50.63,32.05,16.9,0.0,33.27749999999999,-72.95469912102772,48.41860115693792,-24.78401322214707,43.40019532717308,-44.28668018931709,21.794004958305205,-22.13958380286978,-31.18473443017052,-89.60258432875065,37.059574787769556,64.97633536173097,41.86762827736463,-36.23319059424534,22.124558635714862,52.62564796033361,35.91766208399072,-46.239951919465085,52.14484261137411,-3.6886785365486965,-49.21493501615205,
53,TR054,Sakarya,TUR,Turkey,98471.33,97947.6,82719.22,108554.49,98746.98,104327.98,95552.53,91859.48,92350.01,100451.39,105849.1,97980.19,91944.09,101192.66,94183.27,96413.63,94745.96,98786.89,92312.02,94571.18,65742.73999999999,96948.0,1.5712856376614286,1.031068201510094,-14.676713289598547,11.971871518752327,1.8556133184800057,7.612307628831946,-1.4394005033626285,-5.2487106490077196,-4.742738375211459,3.613679498287741,9.181313693939025,1.0646841605809323,-5.1614370590419645,4.378285266328344,-2.8517658951190286,-0.55119239179766,-2.2713619672401637,1.8967797169616698,-4.781924330568961,-2.4516441803853684,-32.18762635639725
54,TR055,Samsun,TUR,Turkey,256029.08,301577.48000000004,268867.97000000003,311543.5,283763.4,315698.81,262554.71,236568.11,253794.57,278082.95,241372.14,254034.3,253275.92,226460.61,265222.68,317635.27,282999.41,284680.68000000005,250131.11,269080.02,179356.02000000002,270668.63600000006,-5.408663602974697,11.419440559045777,-0.6652658492726237,15.10144086291547,4.837931794949439,16.636642747185505,-2.9977341002302293,-12.59862483660651,-6.234215478146513,2.7392586409605113,-10.82374981931783,-6.145645925522033,-6.425833542087987,-16.332895696123455,-2.012038070048154,17.352078428473682,4.555671533365216,5.176825880926962,-7.587700704266329,-0.5869228232265661,-33.735942719273915
55,TR056,Siirt,TUR,Turkey,117888.08,124714.74000000002,108315.15,135976.56999999998,120336.1,95493.81,113943.56000000004,92325.61000000002,135793.71000000002,119254.42,103383.13,49543.350000000006,116447.44,46494.740000000005,121040.75,89718.84,136784.4,51252.08,75770.58,114111.9,106417.96,103429.448,13.979221855655652,20.57952779560422,4.723704993572034,31.467945183271183,16.34607196201995,-7.67251315118689,10.165491746605896,-10.73566398614057,31.291148339107462,15.300257621021041,-0.044782217149606465,-52.09937695887151,12.586349682539153,-55.04690308315288,17.02735762449394,-13.25600036074833,32.24898966878368,-50.44730394384393,-26.741772807295654,10.328250035715158,2.889420815626902
56,TR057,Sinop,TUR,Turkey,46766.41,28907.56,34502.090000000004,38364.810000000005,38373.16,49678.55,34821.15,32111.33,32568.750000000004,38132.66,35152.26,39870.7,39712.54,28063.36,40546.71,41441.34999999999,38985.1,32675.48,36345.06,34836.24,24379.730000000003,37092.7635,26.079605796963612,-22.066847351505636,-6.98430975626822,3.42936567667708,3.4518768061053273,33.930571120698524,-6.124141977181073,-13.429663982841285,-12.19648544115619,2.8035023596988196,-5.231488077182491,7.489160250893671,7.062769804142524,-24.342762975856463,9.311645113743003,11.723544135502307,5.101632559677031,-11.908747376021205,-2.015766498497755,-6.083460187591585,-34.27362186157954
57,TR058,Sivas,TUR,Turkey,1018212.22,1001651.09,1138732.69,1110029.31,1232024.35,1276396.73,952303.53,1159791.51,1049912.49,1135978.8,1196127.4,1135668.11,1182803.75,1077150.14,981121.41,1149170.2,1114824.35,962906.5,1043633.53,963722.01,834099.8500000001,1094108.0060000005,-6.936772748558108,-8.450437753217619,4.078636090338544,1.4551857689266858,12.605368322293359,16.660944166420748,-12.960738356940643,6.003383910893296,-4.039410712437517,3.82693424875638,9.324435379371435,3.7985376006835985,8.106671691789032,-1.549926141386869,-10.326822889549392,5.032610464235961,1.8934459748391208,-11.991641161613112,-4.613299210242729,-11.917104644603107,-23.76439570628645
58,TR059,Tekirdag,TUR,Turkey,579885.3800000001,521610.8400000001,526951.47,561644.28,506986.73,558092.8599999999,542700.0199999999,532449.71,546590.75,569195.0399999999,562881.2600000001,541953.93,551129.5599999999,508157.8300000001,497399.0800000001,535779.35,554301.9700000001,556543.34,548039.1400000001,557032.03,527677.11,542966.2285,6.7995299821856525,-3.9330970102866876,-2.949494399355631,3.4400024383837087,-6.626470784269042,2.7859249260840357,-0.049028555741946325,-1.936864200385532,0.6675408726640596,4.83065246478768,3.667821395635872,-0.18643857515715034,1.5034694740687673,-6.410785178327144,-8.39226200603375,-1.3236326907208358,2.087743381630985,2.5005443777798417,0.934295953178267,2.5905481338790226,-2.8158507283662453
59,TR060,Tokat,TUR,Turkey,294799.35,301342.21,279674.07,320855.1,324415.97000000003,358429.99,173174.9,271567.45,271666.78,284541.19,291284.52,292346.44999999995,302061.89,281333.61,280851.09,263370.4,253073.03000000003,212941.29,267170.18,269730.84,202012.71,279731.51550000004,5.386534467904792,7.725512966021156,-0.020535941364115167,14.701090946615178,15.974050839473605,28.133574566788468,-38.092459946651964,-2.9185361847439117,-2.8830271360682667,1.7193895694602077,4.130033213937232,4.509657940204423,7.982788231810789,0.5727257785510221,0.4002318072737814,-5.848863854598468,-9.53002576500895,-23.87654654521758,-4.490497067356732,-3.575097887030899,-27.78335696679841
60,TR061,Trabzon,TUR,Turkey,900.4000000000001,1068.87,1006.18,1043.67,912.29,1092.48,997.75,778.1,989.91,1036.94,1082.28,1022.67,1029.04,1081.49,1012.51,1045.59,1015.0,1006.57,970.56,764.1800000000001,80.71000000000001,992.8240000000002,-9.30920283957681,7.659565038717808,1.3452535393987015,5.121350813437213,-8.11160890550593,10.037630033117633,0.49616044737031095,-21.62759965512519,-0.2935062004947719,4.44348645882854,9.010257608599286,3.0061722923700245,3.6477764437604017,8.930686607092477,1.9828287793203836,5.314738563934768,2.233628518246921,1.3845354262185308,-2.2424921234781023,-23.029660846232574,-91.87066388403181
61,TR062,Tunceli,TUR,Turkey,89458.36,89473.73,93958.28,86550.69,83644.84,93577.58000000002,82956.16000000002,97816.59,85736.92,86475.83,83317.01000000001,55861.02,85549.31999999999,56557.46,81311.17,93858.78,84771.83000000002,83464.81,79032.55,71428.75,67472.10999999999,83240.084,7.470290395189892,7.488755056998733,12.876243613593658,3.977177629950493,0.4862513113273575,12.418891840618533,-0.34109047751559757,17.51140231910385,2.999559683289118,3.8872449960526216,0.0924146112106359,-32.89168232939314,2.7741874936118394,-32.05501810882363,-2.3172898287800914,12.756709856275489,1.84015431796058,0.26997329796062564,-5.054696965466781,-14.189478713164203,-18.94276560316784
62,TR063,Sanliurfa,TUR,Turkey,1875711.33,1909706.19,1913196.27,2087968.86,2043768.97,2076231.5,2041999.74,2053005.81,2062754.8,1948744.12,2039944.5400000005,2039045.94,2174167.5500000003,867226.6400000001,2138313.26,2026783.96,2038277.12,2300287.0500000003,2275026.02,1956961.7700000005,1637911.74,1993456.0720000006,-5.906563162029914,-4.201240407368287,-4.02616356223377,4.741152279577267,2.52390301982031,4.152357765122569,2.435151126821487,2.9872611108131513,3.4763107636715156,-2.242936407178603,2.332053796066787,2.286976304135951,9.065235022645615,-56.49632554331,7.266635569986068,1.6718646810492308,2.2484091136771975,15.391910677628392,14.124712952290192,-1.8307051011857023,-17.83557395590308
63,TR064,Usak,TUR,Turkey,257341.77,269625.79000000004,260852.47,273757.4,266218.6,306606.25,271379.37,256459.61,255113.93,270301.0,279119.93000000005,280711.87,241842.61,293489.56,269573.51,301386.69999999995,262883.75,297593.82,267552.44999999995,240369.82,224465.48,271109.0105000001,-5.078119858358635,-0.5470937676562593,-3.783179497090189,0.9768725484688127,-1.8038539150656938,13.093345527149086,0.09972353906691862,-5.403509264772334,-5.899870487705569,-0.29803896908844757,2.9548702513522533,3.5420657846412302,-10.795067432847311,8.25518467966962,-0.5663775236271911,11.168086757485272,-3.0339310688458614,9.76906280287571,-1.3118562505321587,-11.33831385511994,-17.204714226936424
64,TR065,Van,TUR,Turkey,337346.14,321063.67,319549.42999999993,336718.51,343078.11,378287.19,351241.99000000005,327018.52,359864.39,349408.68000000005,330123.13,371600.13,416110.94000000006,331321.49,328372.8,340593.16000000003,333080.96,312910.27,329000.94,294673.97,237462.72,340568.221,-0.9460897410037578,-5.72706136313289,-6.171683000334927,-1.1303788088906892,0.736970992957081,11.075304938683631,3.1341059857725333,-3.9785570597909667,5.665874796932387,2.5957968051282245,-3.0669599674715435,9.111804063480127,22.18137640035417,-2.7150892038162384,-3.5809039857538645,0.007322761920294682,-2.1984614354255907,-8.121119145758463,-3.396465168134409,-13.475787865715178,-30.274551365143378
65,TR066,Yozgat,TUR,Turkey,1120663.77,971526.44,794343.59,935678.45,1028418.0,1189540.0,880143.0000000001,805654.1900000001,872456.56,893380.46,952413.67,775054.2,854658.05,926638.58,953769.02,1034957.22,984101.54,921684.8,903603.98,874178.2299999999,810289.26,933643.1875000002,20.03126944039312,4.057572850870258,-14.920003633615142,0.21799146903749245,10.15107417575408,27.40841639783289,-5.730260576661692,-13.708555818065147,-6.553534403634275,-4.312431991049071,2.0104556806397524,-16.98603809498693,-8.459884735141406,-0.7502445895585002,2.1556235582771586,10.851472367220557,5.404457845947683,-1.280830584971219,-3.2174183780460823,-6.369130980244029,-13.212105989902078
66,TR067,Zonguldak,TUR,Turkey,1857.29,1950.83,1468.18,1918.09,1445.37,1759.47,1946.06,1863.92,1569.02,2579.63,2161.16,2251.56,2325.7200000000003,1882.15,1820.7200000000005,2337.74,2354.63,2015.05,2256.98,1976.47,747.97,1987.0020000000004,-6.528025638625448,-1.8204309809451864,-26.110794050534437,-3.468139438208943,-27.25875464644728,-11.451020180150817,-2.0604911318660197,-6.194357126968182,-21.035811740501536,29.825234197046584,8.764862843620662,13.314430483713629,17.04668641501115,-5.276894537599876,-8.368486795685152,17.65161786450136,18.50164217247892,1.4115738182447497,13.587203233816552,-0.5300447609011152,-62.35685721504055
67,TR068,Aksaray,TUR,Turkey,514717.92,549581.4,472523.11,508553.07000000007,503044.06000000006,524815.9,493838.97,474625.62,488996.37,485564.39,541306.71,504054.75000000006,510915.31,368736.93,499726.55,586626.91,535665.35,519638.49,496475.66,439030.2299999999,410356.42,500921.88500000007,2.75412901953763,9.713992631805246,-5.6693021108471,1.5234281488819355,0.42365387968624846,4.77000820197743,-1.4139759535561307,-5.249573992959015,-2.3807135118482736,-3.065846284595861,8.062100341253785,0.6254198696070128,1.9950066665583854,-26.388336975933896,-0.23862702664709468,17.109459092608812,6.935904786831165,3.7364318789944506,-0.887608454160491,-12.355550207194508,-18.079758084436673
68,TR069,Bayburt,TUR,Turkey,70161.56,77327.37999999999,56181.18,92728.56,82764.86,85377.43,65458.08,58131.42,84516.70000000001,67470.18,60163.27,78147.23999999999,96926.89,63007.7,69730.17,61935.07,50322.75,58196.06,86481.45999999999,76569.6,48943.560000000005,72079.878,-2.6613779784699405,7.2801205351651594,-22.05705453608009,28.64694360331742,14.823806999229388,18.448355309369415,-9.18674973339993,-19.351389579210995,17.254221767689472,-6.395263321616615,-16.532503010063365,8.417553092972764,34.47149563710416,-12.586283789215072,-3.259866782793388,-14.074396740793594,-30.18474587318252,-19.26171129201967,19.980031042782837,6.228814649214597,-32.09816476104467
69,TR070,Karaman,TUR,Turkey,280906.02,295286.02,236959.68,276317.09,256962.38,262567.65,282781.31,275510.29,281030.96,280882.09,296237.84,274643.31,274938.07,256419.56,276634.18000000005,300961.88,273331.91,273045.55,261838.44,255110.94,223158.41,273618.25850000005,2.6634777737246518,7.918975005098192,-13.397709166400551,0.9863491986226389,-6.087268660837577,-4.038695575573232,3.348845047926486,0.6914858351822761,2.709139931171649,2.6547320123375355,8.266839217529764,0.3746283254704448,0.4823550545330118,-6.285654544504768,1.102236932773986,9.99334680730012,-0.10465255556038854,-0.20930931405663705,-4.3052019132707295,-6.763919411467217,-18.44169638993592
70,TR071,Kirikkale,TUR,Turkey,439997.28,249102.41,191246.02,276163.0,281683.69,374669.67,264173.22000000003,271306.94,280142.04000000004,297707.17000000004,258462.66000000003,234133.99,253905.06999999995,295097.2800000001,305491.44000000006,335387.85000000003,89737.79,324623.80999999994,282168.6,279084.97000000003,180231.49,279214.24499999994,57.5841089339837,-10.784490956039846,-31.505636469228126,-1.092797038345926,0.8844265807427074,34.187161546861645,-5.3869117601789664,-2.831984807938412,0.3322878458440042,6.623202551861245,-7.43213692410282,-16.14539938676838,-9.064428285168615,5.688475887037981,9.41112263093888,20.118459572146868,-67.86059751356883,16.263341077028507,1.0580960867523217,-0.04629957185741254,-35.450467435857355
71,TR072,Batman,TUR,Turkey,174305.96999999997,193018.33,146901.46,175891.08999999997,174512.78000000003,160282.21000000002,26853.47,81740.11,184924.25,162756.19,175884.30000000002,35693.33,156700.80000000002,136808.58000000002,160916.86000000002,109710.16,187296.33,169029.2,78049.3,155451.74999999997,143751.36,142336.3235,22.460638095657977,35.607219052556175,3.207288475453698,23.574282147311447,22.605934809044037,12.608086297802979,-81.13378978767848,-42.572557735060506,29.92063125755809,14.346209033564088,23.569511755725532,-74.92324578694067,10.091926043038493,-3.883578951651075,13.053966860398791,-22.921881567356905,31.587162991462254,18.753383425700196,-45.165578201828424,9.214391785242347,0.9941499577934422
72,TR073,Sirnak,TUR,Turkey,171798.58,162674.13,117541.87000000002,194277.56,148245.92,59875.44,184772.47,93269.72,52799.21,207285.86,40466.13,42449.93,43418.49,94614.04,141081.94999999998,121823.27,146040.57,51319.030000000006,74542.64,155545.39,171400.04,115192.10999999999,49.14092640546302,41.21985438065161,2.039861931516003,68.65526640670096,28.694508677721096,-48.02123166248104,60.40375508357302,-19.031155866491194,-54.164213156612895,79.94796692238731,-64.87074505363258,-63.148578492051236,-62.30775701564978,-17.86413149303368,22.475358772402032,5.756609545566983,26.780011235144514,-55.449179635653856,-35.28841515273919,35.031288167219124,48.79494784842471
73,TR074,Bartin,TUR,Turkey,1934.6,2445.78,1698.91,2333.24,1036.49,1613.9,2289.86,1487.61,1076.58,2338.5,2386.25,2149.85,2090.29,1666.94,1954.51,2515.4,2391.51,2447.1800000000003,2263.1400000000003,1787.16,302.73,1995.3850000000002,-3.046279289460445,22.571834508127502,-14.858034915567679,16.931820175053915,-48.05563838557472,-19.118365628688203,14.75780363188056,-25.447470037110648,-46.04650230406664,17.195428451151017,19.58845034918072,7.741112617364553,4.756224989162479,-16.460231985306102,-2.0484768603552808,26.060885493275727,19.852058625277827,22.641996406708483,13.418713681820805,-10.435329522874037,-84.8284917447009
74,TR075,Ardahan,TUR,Turkey,66895.48,68862.56999999999,69486.85,67524.29000000001,69828.25,68891.81,69556.74,66595.31999999999,67944.75,70620.9,69182.54,69853.16,65903.01,67738.48,40362.98,67084.9,68446.16,70393.32,68593.96,69673.12,38089.98,67171.9295,-0.41155509757986397,2.5168854201218,3.4462617305045664,0.524565101260058,3.9545097480041895,2.560415508088091,3.5503081685334155,-0.8584084219286956,1.1505110925836983,5.134541356296748,2.993230230196075,3.991593690933063,-1.8890621565366879,0.8434334166327582,-39.91094151910583,-0.1295623047421977,1.8969687330479397,4.795739118972321,2.117001120237298,3.723565064481283,-43.29479548447391
75,TR076,Igdir,TUR,Turkey,83885.15,73445.88,77689.72,90365.56,79941.70000000001,78263.56,75875.03,84279.64,63520.67,77786.36,78071.42,85381.14,78436.98999999999,75962.04000000001,83704.43000000001,72867.76999999999,84725.74,82385.98000000001,84096.17,77728.63,8985.650000000001,79420.679,5.621295431130713,-7.52297647820412,-2.1794814924712522,13.780895779045144,0.6560268768289023,-1.4569492663239583,-4.464390187346553,6.1180048586590345,-20.01998623053828,-2.0578003368618933,-1.6988761831159933,7.504923245493778,-1.2385804457803904,-4.354834337288901,5.393747640963889,-8.250885137861909,6.679697361942727,3.733663621787981,5.886994494217299,-2.1304892142762957,-88.6860070788365
76,TR077,Yalova,TUR,Turkey,8478.93,6305.1,1584.7800000000002,8086.19,8053.76,4243.18,6317.859999999999,5237.150000000001,6247.070000000001,7461.91,6643.749999999999,4890.54,7029.419999999999,5776.31,5534.85,7041.88,5180.4800000000005,6535.59,4871.95,6364.12,4297.99,6094.241,39.13020505752891,3.4599714714268828,-73.9954491461693,32.68576021197717,32.153618473572024,-30.373938280419168,3.6693494727234905,-14.063949883176582,2.5077610156867873,22.44199072534217,9.016857062265819,-19.751450590811885,15.345290742522314,-5.216908881680255,-9.179010150730823,15.549746063537691,-14.993844188308264,7.242066731525716,-20.056492678907844,4.428426772095162,-29.47456459303136
77,TR078,Karabuk,TUR,Turkey,19935.64,33048.270000000004,34008.78,49984.0,38691.81,48718.41,15492.01,15094.48,30205.83,31616.83,37854.85,22439.46,25197.18,21711.71,32763.7,30700.14,15676.62,10278.25,28867.4,29483.02,22945.02,28588.419500000007,-30.2667291558388,15.600199584310689,18.959986577781923,74.84002569641875,35.34085016487178,70.41309331563428,-45.81019073125048,-47.200718808537154,5.657572290766176,10.593137196689009,32.41323116865551,-21.508567481318813,-11.862283957320573,-24.054178650904458,14.604796533085688,7.3866290509693675,-45.164439748059536,-64.0475053194179,0.9758514282330093,3.1292408452310316,-19.74015912282246
78,TR079,Kilis,TUR,Turkey,77172.18,43102.350000000006,100628.59,107863.72,103689.13,30418.24,102774.75,114230.39,78813.82,109995.56,65480.51999999999,36621.64,120414.02,48524.2,123258.11,115935.5,122606.1,82358.43000000001,64890.77,40565.74,95105.76000000002,84467.188,-8.636499181196848,-48.97148701102728,19.133349153283053,27.698959269249034,22.756696955508936,-63.98809914211894,21.6741700931254,35.2364068281757,-6.692975265140812,30.222826880421312,-22.4781580274698,-56.64394557564767,42.5571548563923,-42.552603976824706,45.924249307316835,37.25507234833011,45.15234010157887,-2.4965410237167918,-23.17635813802633,-51.974558452212236,12.594916738556549
