ID,adm2_src,adm2_name,adm1_src,adm1_name,adm0_src,adm0_name,2003_annual,2004_annual,2005_annual,2006_annual,2007_annual,2008_annual,2009_annual,2010_annual,2011_annual,2012_annual,2013_annual,2014_annual,2015_annual,2016_annual,2017_annual,2018_annual,2019_annual,2020_annual,2021_annual,2022_annual,2023_annual,LTA,2003_annual_anomaly,2004_annual_anomaly,2005_annual_anomaly,2006_annual_anomaly,2007_annual_anomaly,2008_annual_anomaly,2009_annual_anomaly,2010_annual_anomaly,2011_annual_anomaly,2012_annual_anomaly,2013_annual_anomaly,2014_annual_anomaly,2015_annual_anomaly,2016_annual_anomaly,2017_annual_anomaly,2018_annual_anomaly,2019_annual_anomaly,2020_annual_anomaly,2021_annual_anomaly,2022_annual_anomaly,2023_annual_anomaly
10,TR001011,Saricam,TR001,Adana,TUR,Turkey,27372.65,34650.5,35349.1,13447.71,12493.11,31209.3,32508.19,56933.13999999999,37754.7,40956.600000000006,43195.41,21384.410000000003,26816.14,25517.48,36197.01,42619.98,37814.04,35138.83,32290.11,40670.52,45212.77,33215.946500000005,-17.591841015278618,4.31886985367102,6.422076516771824,-59.51429534004098,-62.388216153948825,-6.041214270380661,-2.1307732417018634,71.4030337807775,13.664381052636843,23.30402808181305,30.044194284814363,-35.62004924351621,-19.267271218660003,-23.177019808843937,8.974796187126554,28.3118034887249,13.843030184312207,5.789037202356994,-2.787325358920616,22.442755018286142,36.117662641346044
11,TR001012,Seyhan,TR001,Adana,TUR,Turkey,28558.38,27366.460000000003,24787.650000000005,25636.59,23993.990000000005,25249.45,22693.09,25742.36,24640.140000000003,26123.63,25136.11,24769.66,25434.45,24877.46,24395.71,26020.09,26273.7,26395.29,25677.74,24580.35,19793.92,25417.615,12.35664715198495,7.667300806940387,-2.478458344734533,0.8615088394406735,-5.600938561702175,-0.6616081013108462,-10.719042679653466,1.2776375753586595,-3.0588039043002206,2.7776602958224026,-1.1075193325573662,-2.5492360317834764,0.066233594300642,-2.1251207086109476,-4.02045982677762,2.3703050030461097,3.3680776107435695,3.846446647334926,1.0234044382212886,-3.294034471763,-22.125187591361357
12,TR001013,Tufanbeyli,TR001,Adana,TUR,Turkey,20006.31,20248.07,15722.520000000002,16880.440000000002,19556.96,13150.49,2963.74,28673.15,5454.97,15893.93,2953.78,7982.1,4416.9400000000005,4695.9400000000005,20651.62,4980.22,8393.599999999999,19461.84,21281.97,18955.120000000003,18133.63,13616.185500000001,46.9303572575447,48.70589123510397,15.469343451585619,23.97334040432984,43.630240642652794,-3.420161248537643,-78.2336984172256,110.5813702376484,-59.93760513911918,16.728212905148794,-78.30684665687023,-41.377855053458255,-67.5611058618436,-65.51207384770133,51.66964345484274,-63.42426445350646,-38.35571643761759,42.931660265644865,56.2990604086585,39.210206852719516,33.17701936419711
13,TR001014,Yumurtalik,TR001,Adana,TUR,Turkey,17271.559999999998,24850.77,20417.29,17834.539999999997,19696.46,15250.48,20105.93,21493.4,37665.16,23770.76,22821.660000000003,26399.65,25878.300000000003,27461.69,25399.36,28111.26,28793.890000000003,26241.620000000003,31492.61,24992.11,25099.64,24297.425,-28.916088844805575,2.2773812451319477,-15.969325967669407,-26.599053191850587,-18.93601894027865,-37.23417193385719,-17.250778631892057,-11.540420435498815,55.017085143796116,-2.1675753706411314,-6.073750613490918,8.652048519544776,6.506347894890112,13.023046680872561,4.535192515256252,15.696457546427242,18.50593221298143,8.001650380647346,29.61295281290096,2.859088977535691,3.301646162093309
14,TR001015,Yuregir,TR001,Adana,TUR,Turkey,49801.3,48838.71,65968.14,43197.6,42794.27,43402.78,42194.58,46619.280000000006,59865.11,51124.75,53183.73,44160.57000000001,45824.69,45488.53,48592.95999999999,55877.46,54059.54,51425.630000000005,59219.990000000005,45785.18,41019.39,49871.240000000005,-0.14024114900692727,-2.070391672635383,32.27691952315602,-13.381740658543894,-14.190483332678328,-12.970321171079776,-15.39295995046444,-6.520712137897511,20.039345322073395,2.51349274652083,6.642084696510449,-11.45082817271036,-8.113995160336906,-8.788050988906644,-2.563160651309278,12.043454303522418,8.398227114465161,3.116806399840869,18.745774117507402,-8.193219178027265,-17.749408276192863
15,TR002001,Adiyaman,TR002,Adiyaman,TUR,Turkey,95805.09,87722.39000000001,77498.25,110325.80999999998,18997.61,68526.17,84360.62999999998,105277.91,105794.99000000002,87255.65999999999,103846.9,21327.38,79043.60999999999,21335.070000000003,26267.45,45808.78999999999,103659.59,82467.44000000002,93600.0,25602.63,59544.22000000001,72226.1685,32.64595366151812,21.455134367261934,7.299406308670521,52.75046744311237,-73.69705413627196,-5.122794932698114,16.800644076807114,45.76144932843835,46.47736713321574,20.80892813800581,43.7801591261206,-70.47139500415281,9.439018629376674,-70.46074789361143,-63.63167180881262,-36.57591015644144,43.52082098886361,14.179447301015305,29.59291894322208,-64.55214151363988,-17.558661581224527
16,TR002002,Besni,TR002,Adiyaman,TUR,Turkey,73474.17000000001,73477.51,57242.31,49585.97000000001,51773.03,44084.42999999999,58849.16,77515.04,71512.29,70125.01000000001,68204.59,26395.65,51426.31000000001,24643.45,45790.03,41221.41,64670.8,25717.49,73137.81,27916.14,56257.69,53838.12999999999,36.47236633218878,36.47857011378369,6.322990787384347,-7.898045493036222,-3.835757296919472,-18.116713934900783,9.307585534638767,43.97795762965765,32.82833189042786,30.251570773353425,26.6845449498339,-50.972201300453776,-4.479761834224143,-54.22677199226644,-14.948698998275,-23.43454351033364,20.12081400301239,-52.23182900297613,35.84760466234621,-48.148013313240995,4.494138262231643
17,TR002003,Celikhan,TR002,Adiyaman,TUR,Turkey,1392.35,903.72,417.85,1255.09,1264.28,1461.19,1299.36,1391.8000000000002,1398.13,1304.13,1437.24,1257.88,1129.02,1402.7,1328.5300000000002,1045.07,1392.69,1143.07,1325.37,1194.3000000000002,87.59,1237.1884999999997,12.541459931126115,-26.953734212692716,-66.22584189878906,1.4469500807678193,2.189763322242345,18.105688825914594,5.025224531265863,12.497004296435058,13.00864823751598,5.410776126677574,16.169848006185013,1.6724613912916555,-8.743089674693856,13.37803414758546,7.382989738427124,-15.528636097086245,12.56894159620788,-7.6074502794036505,7.127571910020192,-3.4666099789966993,-92.92023810437942
18,TR002004,Gerger,TR002,Adiyaman,TUR,Turkey,5090.819999999999,5589.25,777.1,916.05,4076.02,815.77,523.83,4845.19,961.1,6473.810000000001,5397.72,1869.27,676.87,937.88,582.9399999999999,1816.31,1586.96,807.04,2897.8,572.34,4224.82,2360.7034999999996,115.64842852988524,136.76204995671844,-67.08184657666666,-61.195889276226346,72.66124271853711,-65.44377555249949,-77.8104281202616,105.24347932724294,-59.28755983121133,174.23223628041399,128.64879049825618,-20.8172479093626,-71.32761484023725,-60.271164930284534,-75.30651350328408,-23.060646963924093,-32.77597123060985,-65.81358057036812,22.751544190111154,-75.75553219622878,78.96444852138357
19,TR002005,Golbasi,TR002,Adiyaman,TUR,Turkey,18840.23,17853.62,21967.0,7362.44,19511.08,14854.829999999998,16093.37,15927.159999999998,21187.57,14761.850000000002,19451.28,8981.44,20783.44,9543.41,14424.259999999998,16075.59,9811.68,7612.530000000001,19518.32,18110.1,15082.96,15633.560000000001,20.51145100668049,14.200604340917856,40.51182200343363,-52.90618387622526,24.80254017638977,-4.981143130547381,2.9411727079436765,1.8780111503713595,35.52620132586563,-5.57588930480325,24.420029730912198,-42.55025726705882,32.94118550093515,-38.95561855393142,-7.735282302943173,2.827443013619411,-37.23963064074978,-51.306484255665374,24.848850805574664,15.841177569280426,-3.521910556520729
20,TR002006,Kahta,TR002,Adiyaman,TUR,Turkey,64847.19,61621.51,56615.94,81243.77,13413.12,60748.15999999999,59590.66000000001,68732.26000000001,20045.39,58266.56,43821.2,21843.550000000003,45526.880000000005,8144.07,8661.55,23731.93,22160.000000000004,10479.42,65805.07,55891.72,59717.94999999999,42559.49750000001,52.36831684866576,44.789092023466644,33.02774545211673,90.89457059496527,-68.48383841937984,42.737023622048106,40.01730166104521,61.49687857569275,-52.90031326145241,36.90612770980198,2.964561552917735,-48.67526337687611,6.972315638830068,-80.8642712475635,-79.6483734329805,-44.23822790670874,-47.931716064081826,-75.37701191138359,54.619001316921064,31.3260806239547,40.31638883894241
21,TR002007,Samsat,TR002,Adiyaman,TUR,Turkey,3116.88,12939.63,11383.969999999998,12481.3,13051.85,12430.830000000002,10855.77,4205.9,6655.85,12118.19,12957.1,2577.53,4504.02,3695.02,4273.1,5362.12,8321.99,7125.05,5589.369999999999,5516.96,10593.95,7958.121499999999,-60.83397319329693,62.596537386366876,43.048456850024195,56.83726366831671,64.00666916181163,56.20306877697209,36.41121211833724,-47.149588002646105,-16.364056517609075,52.27450347421815,62.816061554224845,-67.61132636640443,-43.403477818226314,-53.56919343340007,-46.30516762027319,-32.620782429622366,4.57229133784902,-10.46819277639829,-29.76520903833902,-30.675097131904806,33.12123972975283
22,TR002008,Sincik,TR002,Adiyaman,TUR,Turkey,2040.84,1518.18,654.7,601.52,665.02,1531.4799999999998,364.45,1546.72,810.3299999999999,932.43,531.1600000000001,750.94,2059.94,418.6700000000001,338.96,584.65,597.69,364.99,894.38,413.01,274.54,881.0029999999999,131.64960845763295,72.32404429950864,-25.686972689082772,-31.723274495092525,-24.515580537183183,73.83368728596838,-58.63237696125893,75.56353383586664,-8.021879607674435,5.837324049974861,-39.70962641443898,-14.763059830670258,133.81759199457892,-52.478027884127506,-61.52567017365433,-33.638137441075685,-32.15800627239634,-58.57108318586883,1.5183830248024204,-53.12047745580889,-68.83779056370977
23,TR002009,Tut,TR002,Adiyaman,TUR,Turkey,2497.92,986.29,2521.79,1107.28,829.21,1517.73,727.56,1294.63,1234.0800000000002,2461.3900000000003,2977.4300000000003,1360.42,2674.94,865.01,832.8,640.77,1489.91,853.25,1296.2,766.99,1751.96,1446.7800000000002,72.65375523576492,-31.82861250501114,74.30362598321788,-23.465903592806107,-42.68582645599193,4.9039936963463555,-49.711773732011785,-10.51645723606907,-14.701613237672625,70.12883783298082,105.79701129404609,-5.9691176267297115,84.88920222839683,-40.21136592985804,-42.43768921328745,-55.71061253265874,2.981102862909349,-41.02420547699029,-10.407940391766553,-46.986411202809,21.09373920015481
24,TR003001,Afyonkarahisar,TR003,Afyonkarahisar,TUR,Turkey,74871.01999999999,68678.72000000002,64722.18,72736.04000000001,62996.14,89943.9,64730.28,68209.03,74670.68,65344.84,79447.12999999999,92276.12,46979.62,50516.03,78454.95000000001,71833.89,55310.83,78183.67,65884.57,67508.23999999999,53154.48,69664.894,7.473098286778401,-1.415596785376555,-7.094985316420635,4.408455713720038,-9.572617737708752,29.10936173964464,-7.083358226311234,-2.089810112967374,7.185521591405841,-6.201192238948937,14.041844375733909,32.457131134083106,-32.56342283388818,-27.48710706428406,12.617626318357726,3.113470609744988,-20.604443896806902,12.228219280718346,-5.426440467992377,-3.0957543694820084,-23.699761891548988
25,TR003002,Basmakci,TR003,Afyonkarahisar,TUR,Turkey,15634.220000000005,16150.200000000004,15675.03,18144.75,11959.02,5588.12,16631.91,14614.81,15986.23,16748.44,16459.7,6930.639999999999,5625.97,10347.82,15065.41,10903.02,7866.590000000001,7285.86,14515.910000000002,13386.47,13740.160000000002,12776.006,22.371733388353178,26.410397740890268,22.691160289060612,42.02208421004186,-6.394690171560651,-56.2608220440723,30.180824899424756,14.392635695380859,25.126976302296665,31.09292528510083,28.832907561251943,-45.75268671602064,-55.96456357331078,-19.00583014754376,17.919559524314568,-14.660184098222864,-38.42684482145671,-42.97231857906141,13.618528356984196,4.778206898149547,7.5465994615218746
26,TR003003,Bayat,TR003,Afyonkarahisar,TUR,Turkey,10544.0,7716.570000000001,8115.710000000001,9973.24,285.58,10650.27,7700.0700000000015,7683.370000000001,9351.23,5691.72,8908.26,10924.8,1025.71,2009.78,9149.08,8995.68,2193.77,6720.99,8061.92,6568.82,7201.969999999999,7113.528500000002,48.22461173804247,8.477389245013896,14.088388062267528,40.20102681812545,-95.98539599581277,49.71852576397209,8.245436846144628,8.010672903046617,31.456983689599287,-19.98738741258999,25.229834954621992,53.5777919495226,-85.58085484580543,-71.74707320003006,28.61521536042201,26.458760936994874,-69.16059308682043,-5.518196771124235,13.332223241953661,-7.657360197544754,1.243285944521023
27,TR003004,Bolvadin,TR003,Afyonkarahisar,TUR,Turkey,65018.41,42629.02999999999,40238.08,47421.01,46136.77,53150.67999999999,48253.880000000005,45712.37,53520.130000000005,46291.87000000001,54289.01,64004.100000000006,40983.07,47287.490000000005,52836.31999999999,51030.76,47522.490000000005,52492.37,49041.18,46152.01,38330.63,49700.551499999994,30.82029884517481,-14.22825559591628,-19.038966801002186,-4.5865517206584565,-7.170506951014412,6.941831420120155,-2.910775547430273,-8.02442101673659,7.6851833324224,-6.858437979304886,9.232208419256693,28.77945630039943,-17.54000959124165,-4.855200651043055,6.309323348252984,2.676446155733318,-4.382368875725633,5.617278713697994,-1.3266884976115283,-7.13984330737254,-22.876851778998866
28,TR003005,Cay,TR003,Afyonkarahisar,TUR,Turkey,37427.35,27827.91,35035.99,34398.67,21299.14,31131.11,29421.81,33173.71,33601.47,33098.61,32336.540000000005,33958.33,18806.86,27087.27,31048.56,28532.63,22955.06,22923.27,21402.88,32828.44,25399.97,29414.780499999993,27.23994319794433,-5.394806532722534,19.110152802262135,16.94348696567702,-27.590348668418574,5.834922004602439,0.0238978495862236,12.77904997455278,14.233284861670167,12.523736153666038,9.9329638036905,15.446484463822566,-36.06323188439225,-7.912724352982996,5.554280780711616,-2.999004191107231,-21.960797905665125,-22.068872823987228,-27.23766883115104,11.605252332241642,-13.648956176980459
29,TR003006,Cobanlar,TR003,Afyonkarahisar,TUR,Turkey,15673.23,4886.43,6519.089999999999,13178.49,1305.52,11030.0,8282.789999999999,6589.139999999999,6391.8,10588.96,11671.64,9807.62,5008.24,5862.34,16644.760000000002,7997.620000000001,8403.509999999998,5310.570000000001,13233.419999999998,12974.74,5652.9400000000005,9067.9955,72.84117531818359,-46.1134492181872,-28.108808611561415,45.32969276396309,-85.60299241436545,21.636584402804335,-8.659085682166491,-27.33631153654632,-29.512536701192676,16.7728854739727,28.712459109623488,8.156427735324744,-44.770153447914716,-35.351313308437355,83.55500948362844,-11.803882125878868,-7.327810208992743,-41.436120033363494,45.93544957096634,43.08277943013976,-37.660533686855054
30,TR003007,Dazkiri,TR003,Afyonkarahisar,TUR,Turkey,17216.49,19552.960000000003,15803.31,17689.550000000003,14889.579999999998,19114.08,17803.269999999997,15366.83,17133.539999999997,17814.829999999998,18653.12,18394.5,6868.94,21030.12,20016.22,18318.48,10728.64,10146.78,17778.44,19708.49,15209.3,16701.408499999998,3.084060245577515,17.073718662710426,-5.377381793876836,5.916515963309354,-10.848357490327835,14.445916342924036,6.59741661908335,-7.990814068166753,2.587395548106015,6.666632338224651,11.685909604570186,10.137417451947256,-58.872091536471316,25.918242165024598,19.847496694665026,9.682246260846815,-35.762064618681705,-39.245962398919815,6.448746523384546,18.004957486070737,-8.934027929440793
31,TR003008,Dinar,TR003,Afyonkarahisar,TUR,Turkey,60689.35999999999,55317.59,43118.600000000006,57971.89,40857.63999999999,52090.55,52696.94,53520.96,53364.56,57324.29000000001,62410.86,56114.22,52452.78999999999,39764.22,53837.100000000006,56279.19,30235.99,62582.46000000001,50805.51,51801.44,47309.84,52161.808,16.34826768274596,6.049985844048963,-17.33683771084007,11.138574797867442,-21.671350042161126,-0.1366095285654101,1.0259076909297413,2.6056458779189593,2.3058096452484937,9.897053415019686,19.64857506472936,7.577214348091624,0.5578449274610964,-23.767558057036666,3.211721495543269,7.893480225992176,-42.03423700344129,19.97755139162356,-2.600174441806149,-0.690865623369487,-9.301763466481072
32,TR003009,Emirdag,TR003,Afyonkarahisar,TUR,Turkey,198197.65,147893.72999999998,141926.68,134661.38,126031.38,180759.08,139983.51000000004,136679.55,160565.44,136764.62000000002,148222.2,169550.6,144882.96000000002,93183.7,153125.87,123320.38999999998,154353.15,143976.2,132384.9,132692.44,112128.07,144957.7715,36.72785387708585,2.0253888215989706,-2.0910169000494117,-7.103028277445612,-13.0564862470999,24.6977503375871,-3.431524538855072,-5.710781432646414,10.76704500800083,-5.652095375928139,2.251985848168209,16.96551226299723,-0.051609168122442886,-35.71665800615595,5.634812411558074,-14.926679181184857,6.481458981314425,-0.6771430671448967,-8.67347184624731,-8.46131350743068,-22.64776918152332
33,TR003010,Evciler,TR003,Afyonkarahisar,TUR,Turkey,25208.4,21858.12,1225.66,28216.18,16629.96,26076.12,20468.14,20368.99,15461.65,26446.79,23430.020000000004,6503.410000000001,10065.1,11295.03,24600.3,13884.05,10742.79,7324.259999999999,20805.8,27526.51,21231.12,17906.864,40.775068152636884,22.065594511691145,-93.15536210025385,57.57186741352365,-7.130807493707453,45.62080775282594,14.303319665576272,13.74962137423951,-13.655177143245192,47.69079611036304,30.843792637281446,-63.68202718242569,-43.79194480954342,-36.923461305117414,37.37916365478622,-22.465206638080247,-40.00741838436926,-59.09803078864061,16.188965304030887,53.720439268428,18.564143894765703
34,TR003011,Hocalar,TR003,Afyonkarahisar,TUR,Turkey,11531.95,7883.67,8707.23,8876.689999999999,1493.4900000000002,10999.38,9271.76,8485.66,8812.7,7881.839999999999,9608.76,13157.89,6443.78,4099.75,8470.87,8337.05,1679.98,3779.42,2233.51,8710.359999999999,7904.17,7523.286999999999,53.283398599574916,4.790233311583099,15.737044193581879,17.98951708209456,-80.1484377772641,46.20444494540751,23.240812160961042,12.791921935186052,17.138958011305448,4.765908837453628,27.720237178244044,74.8954944826643,-14.348874368344578,-45.50586731570921,12.595332332795511,10.8165885470008,-77.66960106666141,-49.76371365335391,-70.31204578530634,15.7786483487869,5.06272059008251
35,TR003012,Ihsaniye,TR003,Afyonkarahisar,TUR,Turkey,56156.68000000001,41205.16999999999,37865.79000000001,46670.42,39776.98,62424.62,43959.69,33695.48,47277.95,43458.36,49418.34,50053.99,16086.79,9623.25,48989.4,44337.52,27956.14,46916.07,41309.35,43242.34,37937.82,41521.216499999995,35.24815680677374,-0.7611686907102156,-8.803755785912456,12.401379184061247,-4.2008318807325695,50.34390911932941,5.872837324022064,-18.847560740422896,13.864558857518066,4.6654305034632255,19.019489710760286,20.55039379686769,-61.25645788822203,-76.82329466430734,17.986427493038427,6.782805845777669,-32.67022896595527,12.993004431842708,-0.5102608205132826,4.145166363321754,-8.630278209695508
36,TR003013,Iscehisar,TR003,Afyonkarahisar,TUR,Turkey,18399.480000000003,8756.069999999998,11398.89,13811.92,304.86,17730.96,11617.77,12090.660000000002,14153.910000000002,10794.11,14015.57,19899.81,2897.33,5589.67,13136.97,13502.580000000002,5866.31,14035.45,12056.57,12497.66,11296.380000000005,11627.827500000001,58.23660954722627,-24.69728330593142,-1.9688759572671835,18.783323884018735,-97.37818607990185,52.48729825068352,-0.08649509119395518,3.9803867059431384,21.72445798667034,-7.170019507083336,20.534725854851203,71.13953573872676,-75.08279169088121,-51.92850943136197,12.978714209511605,16.122981700579924,-49.54938917007498,20.705695023425477,3.687210702085135,7.480610629973643,-2.8504679829486337
37,TR003014,Kiziloren,TR003,Afyonkarahisar,TUR,Turkey,8643.1,6615.34,0.0,4558.99,45.35,2081.06,7674.18,2955.8,6660.290000000001,7280.58,7989.16,475.86,5691.22,552.31,5056.4400000000005,6572.21,415.0,1723.0800000000002,316.96,5943.43,0.0,4062.518000000001,112.75228811293879,62.83841696209096,,12.220795083246369,-98.88369725377217,-48.774134662295666,88.9020553262779,-27.242168527007156,63.9448735980985,79.21348286949124,96.65537481926229,-88.28657497640626,40.09094852010499,-86.4047371605492,24.465663905981447,61.77676012758586,-89.78466064642667,-57.58591100396357,-92.19794226142506,46.299167166766985,
