ID,adm1_src,adm1_name,adm0_src,adm0_name,2003_annual,2004_annual,2005_annual,2006_annual,2007_annual,2008_annual,2009_annual,2010_annual,2011_annual,2012_annual,2013_annual,2014_annual,2015_annual,2016_annual,2017_annual,2018_annual,2019_annual,2020_annual,2021_annual,2022_annual,2023_annual
10,TR011,Bilecik,TUR,Turkey,564.3815193350457,502.3288094855879,647.0964834831622,530.2567712792522,590.060511201484,488.38012026434075,632.7615626783676,851.5002909621147,481.1525834314356,624.0111290221888,487.094646297089,673.023392908105,628.7574212061216,591.1502457013414,591.5864815211187,698.9002077982307,594.4140480076342,478.543266400899,634.3940006064497,474.5822698166381,482.2935384114583
11,TR012,Bingol,TUR,Turkey,851.6836179823201,794.3260870618797,718.9368414867013,746.3967739512251,692.6709717402684,552.9008122673697,744.2169471153848,718.5788822600033,729.9911933690679,741.3019728743408,576.9020738625348,598.2385793075373,655.327643382638,659.5312802904002,550.4710120870812,916.3326231244184,773.9412826651673,671.0634129526597,551.8853144870503,606.7688954545015,616.1994398699208
12,TR013,Bitlis,TUR,Turkey,957.0462754193474,816.8688216863894,710.670394299077,807.1631421855851,686.8302935431986,491.2413225360945,800.2645431219363,726.4455231311275,751.7480654249005,778.3754365210441,617.6402381448186,623.5017640356925,692.0918255974265,734.7611323337928,585.7371880026424,877.0180541393803,756.3326607498467,689.3327343510646,476.80276668772984,565.0490677777458,477.33571190927546
13,TR014,Bolu,TUR,Turkey,637.3185035342261,651.8488723028274,735.236437406994,631.3103166852678,668.7782528831846,628.1791352771577,807.2460100446428,914.4214518229168,637.6230794270833,737.001476469494,631.6286225818453,816.5359374999999,766.6674665178571,810.890283203125,729.9959402901785,891.9124906994048,795.4039922805059,631.447853887649,850.5846702938989,753.382459077381,666.31884765625
14,TR015,Burdur,TUR,Turkey,803.1796247599511,590.0411499705394,618.1375657406599,628.7305724074721,592.3155926752356,392.84290369129707,859.3894158901451,763.8385896309793,601.1729136205919,773.9007391050542,579.9323846401448,676.595394198455,628.852639992144,484.5203366412797,509.01100542292244,673.9795215116533,630.2654081376571,472.1192442824721,493.9147021757158,527.4059444832402,484.09382569723294
15,TR016,Bursa,TUR,Turkey,657.322539358428,600.3924856474905,741.4157196969697,564.1396650834516,671.5296011260061,551.3183639988755,755.5068978974315,1067.5575580018938,567.9059429746686,728.8760893850615,633.7147022594105,785.3526944247159,673.8090811064749,655.964053067294,703.081182306463,787.06474720348,590.8012362393467,542.8358080314867,769.2594604492188,513.2020356149385,492.10102058179456
16,TR017,Canakkale,TUR,Turkey,196.2598482289708,194.9477126042646,303.65516605233785,117.66028474506575,174.80820459351503,-30.709217501762225,364.32604613339987,473.9394935091636,145.93902725563913,215.90751567639805,268.5101070547463,265.5445547462406,151.13333749412593,91.52782377085295,203.49427646264095,279.5960326230615,204.69493343955594,33.52916195518094,297.52767324806155,15.431192727913537,-0.5556521308153215
17,TR018,Cankiri,TUR,Turkey,476.9141430280596,476.672042447235,542.1862908008835,451.3050799145125,479.09252290575915,467.82775559350455,663.0168393120092,746.4521062561355,557.661017772415,590.9953971183736,475.4867269306283,707.7973274910014,604.830162487729,588.0053621461878,534.5431566488057,716.8480985152161,632.9143283704188,453.55405350130883,545.6402313072645,557.0274664594241,487.4896310536648
18,TR019,Corum,TUR,Turkey,496.491706494464,517.5206193734477,546.4629666157906,479.718007877173,513.6406557196813,502.6981734724234,676.4273172340646,700.7214015935431,513.6269062370654,603.8937955944743,410.7524236211714,606.7839096776696,552.48247037976,580.2182649524007,493.45825033629956,608.752787406871,551.1267558723096,406.14864930411835,510.8876112375828,510.23158759312906,492.19333512262006
19,TR020,Denizli,TUR,Turkey,778.6337312173346,593.7386559675795,648.7422793717335,590.4162912402004,582.3826423671602,431.68385745590155,934.1776680231924,767.3242748938371,655.9586679279181,823.7574854196158,615.1429515665832,683.829842491017,687.2193216463414,516.7244979379899,588.496308117378,712.9330433702635,670.0232809777873,474.69036163436414,550.1445423086346,577.0487796371407,524.6027517285496
20,TR021,Diyarbakir,TUR,Turkey,786.9507178455466,701.1105213621331,588.143873083273,644.4371654655359,578.7923582267492,447.1264540273931,661.0405708667096,580.156577666936,658.4065369768316,722.5407361166051,597.1783384599432,571.4750068331905,578.5936997812005,567.9108340750264,476.7521325391724,877.5616199262702,732.2735409421424,628.5905694760351,416.15036693202796,542.783427779014,424.4160800080763
21,TR022,Edirne,TUR,Turkey,246.64370810517374,220.92509013288333,411.3793532264917,301.2279004791352,354.7795845331382,46.98242187499999,422.17535197554764,505.1750938208082,202.42604309266426,279.6948463462991,283.5891260798244,491.1527213935045,250.37576708836858,226.08645085913895,400.5169371636613,441.6841115346487,232.7669806811745,162.13446616550223,432.0524474544467,108.43359817550981,61.67301235602342
22,TR023,Elazig,TUR,Turkey,692.2595846611157,650.93032984148,571.5454345167728,574.0633938438015,570.8761939333195,472.5723684210526,614.9162586948328,574.8694404468201,585.3565510532312,661.9221571537486,491.696374190481,507.8788842987595,537.8414686771861,543.9155209189967,437.06427912126514,808.6898142496746,664.3645961828399,534.2444775230007,437.5618264716968,542.9947951467414,501.0098909076892
23,TR024,Erzincan,TUR,Turkey,612.8843406703286,605.9434718630013,629.603770597803,628.8661984388332,572.7846321392384,498.29641754879475,633.1248941779544,570.5743187393344,579.5257214230483,587.5493297381613,463.4660652863695,517.2832164569113,567.1553850922569,593.6392234828285,460.31164175821243,678.4305940699659,549.780780050128,516.8843789995735,517.3194875879907,549.6443746000427,566.7348532823166
24,TR025,Erzurum,TUR,Turkey,707.369067111313,683.2387841504491,727.1368473989521,712.6299120508982,693.3754176914028,529.3480438676219,746.7018552181353,709.8007144193756,694.4407646760051,609.4452406570788,535.850048786356,583.6827967948033,610.2129357356715,651.5481965755987,530.1427452015611,766.6534882244439,582.6846596984603,601.5020500294055,583.4039510265184,562.3868975219204,600.1997183089178
25,TR026,Eskisehir,TUR,Turkey,459.7308916823309,386.5891557507049,487.11386865601503,449.3836143092105,439.4959740660245,364.3649751820959,506.65721334586465,570.8881064967106,469.4753267445959,494.658139244596,383.2639832001879,496.3353442199249,530.5955922521147,456.4202581649436,458.37496916118425,585.9564497180452,495.3456223566729,390.2546919055451,512.5600439085996,418.66431067904136,438.58806684680457
26,TR027,Gaziantep,TUR,Turkey,618.0073235006893,601.5567136876724,443.45203103458186,451.242420241412,463.623685948989,360.1214933507583,578.6172258264878,511.1452837775736,517.6098613963409,710.2385223388671,430.77531899844905,442.02004125258503,520.9316354190603,411.47685726390165,353.92419631060426,702.3234348072726,641.6504461849437,413.9846029842601,393.3175919476678,421.77290469898895,276.1421827428481
27,TR028,Giresun,TUR,Turkey,886.5788505252472,935.4566615907486,911.7650153381003,976.7992198534604,954.56428208863,783.0315893140888,1023.7551945400777,934.3706096067268,853.8456286414195,886.496033059675,800.9782121733757,856.7772609904661,872.6540899761652,992.8834469897599,796.4534836246469,986.2255611096398,832.4845377604166,843.5072331832628,833.6544513594632,879.2986791578389,784.267216741702
28,TR029,Gumushane,TUR,Turkey,687.7455857117052,758.4118144305455,733.1257874593568,821.7643563154805,755.684474349711,582.5433540123735,773.8075720285404,685.1563911217486,686.7031955608744,684.1562866916547,587.0047049990968,633.9098316699783,664.1404189622472,742.8305621725976,587.7737437341943,759.8995848198157,617.1897918171966,639.3735944273843,622.153901734104,642.831938109646,592.4549412369039
29,TR030,Hakkari,TUR,Turkey,755.8142763335129,608.0129576935165,559.6497367771192,803.8283950981051,560.6836874073949,467.0495149458962,696.1347375628591,618.1851161211385,674.8191924698049,637.4823215528465,598.4570003816451,558.9398526597297,592.9322699185076,689.1497427403242,522.3105528382049,959.276596946278,880.3540481041218,733.68502070986,500.96009668810626,466.33232344704106,391.62984107006554
30,TR031,Hatay,TUR,Turkey,838.4826310752094,748.6143759022588,655.8165318585824,664.9032637001811,697.3372917728149,608.720037266828,858.9184866642606,716.9602287403052,762.8900584345278,1045.2502162767496,577.0068029873613,629.7626037597656,712.2036838255065,659.1571403171705,560.2120688618093,988.1465299302253,956.9237971651382,604.8112899116846,626.4692323104194,705.6964796867923,448.85578830000287
31,TR032,Isparta,TUR,Turkey,759.6083286830356,523.3359678031688,536.734071396553,614.6303756678132,543.8525596457846,398.76554724092506,748.7166676577137,712.8295498206967,570.0693559490267,720.1897858881001,518.1963691086066,607.7427169478191,582.9760227605386,502.9702217048449,495.6244648346019,681.2838080448626,559.174971640808,493.3008813076332,515.3625631220726,486.2842237128586,474.1512654145931
32,TR033,Mersin,TUR,Turkey,691.4458085833471,725.5892039780294,613.4969477545565,653.3931567805427,759.1741567883447,543.8894407066618,1069.43369062604,902.0875005201397,779.1483103908332,1006.896765900674,548.4967572533498,760.8720127720333,661.9248638534038,701.76893113869,621.9586540862184,941.6455373954519,953.8897349107442,657.5394987672686,634.630075264231,639.6991511318241,397.70400501154705
33,TR034,Istanbul,TUR,Turkey,-143.3345405629139,-98.9948568786217,12.676290549979328,-175.88783759312912,-165.54457587437915,-208.51806963990063,63.26735823675498,188.98821819381203,-245.66475935171778,-94.56034477183361,-239.11171939673014,-32.671221802566265,-141.37285123913492,-77.46777182067467,15.604273916080285,71.3940898566846,-139.91867206901904,-252.74701534043874,-102.83966266556291,-205.54292024524005,-222.91261059085267
34,TR035,Izmir,TUR,Turkey,380.8740558353081,247.39754964578398,372.8310269179503,184.16455232400278,262.30377958999804,83.36866391439574,645.1608836579286,492.14614226957445,269.33663945250794,355.09018778386655,385.3383549935821,287.4602347761157,217.25566035989343,177.4690450514662,254.2749605826669,281.87182192930493,442.21726895734594,90.55104660347553,336.4355221909558,88.59968496988546,97.74203476747628
35,TR036,Kars,TUR,Turkey,647.5080853049088,580.3126818699393,697.3790584672317,656.0330034634362,687.3080995382085,510.201838072495,791.1022464891195,724.5254756294281,645.0621718433704,579.4596090587045,554.8815038271761,565.5346126170293,666.9966037765688,673.6634358394484,488.44111169977225,736.2990791845903,481.3667960842611,552.6377407799848,522.9030514612854,464.2770373386893,601.6958156076039
36,TR037,Kastamonu,TUR,Turkey,648.9544979142554,729.1861949025849,784.62040352527,610.217025945216,655.0150900004822,698.890091507523,896.353370949074,909.0449279031636,749.7895206404321,774.8379222728589,660.3634952498071,892.2690339265048,768.7055995611497,809.1423128858023,729.3081868489583,821.39131522473,758.7797188464506,604.8299424913196,822.1215910734953,757.8064175829475,649.1875090422454
37,TR038,Kayseri,TUR,Turkey,451.8485508204104,424.380156935307,459.09728667371553,406.13230035538066,461.1603018777412,376.4290438009085,554.5612122958764,588.7282543516997,480.4833953780938,518.4430540462483,380.61755707628447,413.52125369576277,451.41644271812345,452.8420205176026,363.0905620986059,568.3229203379543,462.68349340147245,392.6929946937657,440.2640004552398,430.03755604832395,393.0817534559054
38,TR039,Kirklareli,TUR,Turkey,612.017679548405,639.6028462305267,692.2864486739613,622.0278102976632,673.2991251506862,420.23953165569367,820.6697291705303,876.2393853162093,572.6341331776243,630.0072075818342,581.5355836772069,856.6134210694083,533.8946573048034,593.5116071842544,797.1085983864987,849.6244689760294,567.373155542934,515.2212529847459,715.2065328264094,455.4023017317322,354.53617700412644
39,TR040,Kirsehir,TUR,Turkey,374.3571262770432,342.30411846454325,447.474354341947,356.98841646634617,395.63757286658654,356.2781355168269,510.00596604567306,562.3377088341347,396.6199594350961,466.0534942157452,339.19683894230775,472.9610006009615,442.8803943810097,464.3437556340144,392.4914513221153,539.2398358623798,460.2960817307692,341.84637695312495,398.4338814603365,398.02288386418275,370.95119891826926
40,TR041,Kocaeli,TUR,Turkey,681.6796773801813,694.9526050943167,834.4219382488666,653.250965177704,686.6757989596825,667.6154772506476,805.5585077315415,1031.1985230124676,553.7325964418717,711.4478905238018,570.2965865851684,867.5032181023317,765.1462035500324,818.3659503521696,813.6956413941064,917.5675421996438,750.3013909690739,613.9131074421147,775.721138277202,635.6077406492875,552.2845490608809
41,TR042,Konya,TUR,Turkey,507.9277425970092,396.5796150402295,432.5796495196224,427.8196674701249,446.5657750118821,373.449027787208,594.7718050333549,576.0256752126053,516.5345027328898,546.6269488813823,375.2328109616886,511.4599789728748,450.2781972475896,457.7468724538294,434.82302629345463,551.1012373328015,515.194370416893,394.1162602695546,427.6160247487778,404.94771040916964,358.66537245170764
42,TR043,Kutahya,TUR,Turkey,616.1776325033724,518.3953031910409,611.8975030912769,539.0368099075428,589.8024779395233,457.431884765625,701.6004708928169,760.4416143842739,596.5235332242019,701.1896533554406,534.2851667884443,634.573096405688,606.1379499915691,536.427694855834,607.2680611370279,726.6065384020908,608.0859287179633,449.2980623313849,644.1138942361737,477.67681665214707,554.8949448839367
43,TR044,Malatya,TUR,Turkey,578.8988959282087,517.4321682672804,472.4827652872108,462.0700890111365,476.63291534986126,399.26444048857564,529.7367804190222,512.3399938330978,487.4403647673589,554.3429587921705,428.2548750425304,442.28051185288416,487.17750802351594,441.6457887582444,350.20558889826737,697.3262728846054,546.4999302747461,451.5225412953439,362.6320236436086,486.88087000759003,442.45200735120915
44,TR045,Manisa,TUR,Turkey,691.0894966723404,572.8613304209933,708.9977369158994,560.1366380075675,620.6294909629702,440.4022595635776,928.3863238391457,811.6757012728986,630.4100705329154,722.9351427801723,715.781644145523,649.7389983652528,600.662686434659,596.1526146772139,611.904343560198,654.8932929442594,699.5767056934512,469.2336341594828,679.5978854666681,463.49167702414775,486.99855735085225
45,TR046,Kahramanmaras,TUR,Turkey,687.8234610342763,644.0094492686046,551.2065261061842,525.2211584142736,563.2487411728134,434.3866985882366,704.298634572072,675.3871799045139,607.9729814042557,721.7225666217976,512.8523627387153,494.7036902625282,595.9477157821885,510.20250511742205,423.49263985665357,781.0919464386262,669.924767663171,493.6930437517596,485.36308109867684,524.134544945336,391.1990182320992
46,TR047,Mardin,TUR,Turkey,625.9017388174468,600.0212308045859,469.62631523274933,568.9379284582405,495.9880640618154,354.86673305190607,508.32871649198444,460.48502624369115,573.5141036844698,594.923315725594,586.924484288581,522.9952596682253,499.34074788672893,523.1063989122338,412.4169152696556,736.5697401528046,660.0321477016556,561.9458828507182,356.9713447962966,483.77441459727066,308.69654792714334
47,TR048,Mugla,TUR,Turkey,-977.6542589218983,-1171.031480638079,-1166.9844319296521,-1270.4853997337443,-1222.743790288677,-1417.3724075112111,-801.5427118366965,-1103.775627102018,-1167.497991405082,-951.7686554091929,-1116.5300121449927,-1097.6703554161998,-1159.094221494301,-1447.5292122103886,-1232.8171127615844,-1196.6036688971412,-983.4315778564088,-1414.807154451607,-1262.700825917881,-1271.8821249649666,-1210.1220454970103
48,TR049,Mus,TUR,Turkey,815.4076218649604,730.2355800165194,665.2653974016135,705.6421337662456,634.2179040641428,462.55733197648954,698.5475056015442,679.2268574081849,691.922501323379,665.0955981673482,516.4448470356309,555.7476219105943,599.6215894467363,619.8818482015735,509.9560278776651,796.8545903000876,643.0188153703635,608.8866397465501,442.28673917110837,499.42325256918076,504.8984072676328
49,TR050,Nevsehir,TUR,Turkey,369.20114530933853,343.602724363478,401.1771863758993,341.5920682399393,399.65132371641744,329.48256853501573,473.45270960965604,530.4026089675135,394.81272613744943,467.2306812752923,341.6594146069863,408.0523571865164,436.7221890456386,422.2538535577788,350.05132002796205,517.0047954312331,422.7713236637253,373.90090020268946,377.6715320614602,392.4257707115558,353.5006292329418
50,TR051,Nigde,TUR,Turkey,563.1460447827635,510.8143279246795,545.0184176627047,468.64016593215814,575.4310340990029,455.9158000022258,685.0997985665954,697.4880391960471,622.8373230502137,675.5361696770389,477.4648604433761,523.9895221242876,539.6049373441952,530.3588741987179,470.31776119569093,704.6627367677172,562.3744567697204,480.84309478498926,530.6180583377849,508.27468880764775,400.9089522402511
51,TR052,Ordu,TUR,Turkey,978.6624810987904,1002.3677419354839,980.9826455393144,936.9405289188508,940.5198714717742,906.3067036290322,1069.600129158266,1085.6768538936492,882.029126764113,1062.3575636340724,811.1907541582661,883.0348947832662,918.754013356855,1029.8178175403225,861.4771673387096,1043.7032636088709,936.91103515625,860.7529233870969,906.8331779233872,985.7902469758064,911.9853988155243
52,TR053,Rize,TUR,Turkey,1022.102196074695,1157.637049828506,1172.386368616616,1116.6515684546496,1230.0071860708842,678.9161025628812,1203.3981778772866,1074.6105087652438,846.1261885480183,827.871484375,785.2434046303354,964.79130740282,832.3588509908537,1068.303438214558,849.9820907964939,1234.9406428639481,888.4370879382624,801.5942656726373,898.5122903963414,862.5366687309452,765.8682390910824
53,TR054,Sakarya,TUR,Turkey,676.2353534848671,694.9941636934057,831.1653216504676,712.8189322404037,722.4059587613805,664.204805148868,791.7677376814715,958.2215556948205,549.6349924643208,725.6100766640009,582.1754179226132,861.7752329908958,821.7136422705462,832.5729999692421,762.3423524390994,915.9579885888286,819.120011457308,648.4982890932579,835.6253844734251,681.6786032849411,618.7493117925688
54,TR055,Samsun,TUR,Turkey,721.7481981734156,828.1810904489438,799.5205254967304,704.3022942341549,717.4920244120976,704.7858911280181,883.247744278169,853.7159126634809,702.7458147321428,876.7154135752012,564.8275315958249,668.5987408827968,684.1437492140342,795.8771731954225,682.6625799720196,781.493979502012,706.3050254652917,555.3451706331741,712.1894924232897,750.1364122233401,700.8911555269117
55,TR056,Siirt,TUR,Turkey,977.9703499622142,873.1028621390516,703.6495428186424,857.964738502098,721.480981186506,530.5015635136581,847.7990223375731,701.1036124616967,782.6731940495253,887.5207754613655,734.0494073119685,689.8571397761153,709.8180289656029,793.5173395918453,650.5867878944208,974.621764489703,882.3953173741855,792.4327349443738,507.7785763150812,616.128081304867,461.71477883274906
56,TR057,Sinop,TUR,Turkey,692.1386179738231,838.5078854251219,810.9261728261973,681.7021928267045,658.3396043653612,721.6747761515828,872.3182388900162,873.397300819298,738.2424379819399,860.196330281047,610.3260735846185,733.204786424513,698.4356356534091,815.8663567877436,662.6725820566153,790.765739143669,685.5450423599839,532.2699275821834,764.5989879261364,719.5199830686892,624.0151113534903
57,TR058,Sivas,TUR,Turkey,521.6978210124811,504.08528645833337,525.6892551430808,493.6808635274298,490.0378308596716,473.19119714550123,584.3917517173262,593.8432287217634,504.9751217551728,569.2027520228265,435.5702112845245,475.12850212960325,504.2262392036826,542.4649275401006,442.2036373801727,608.6467513169134,506.3876426656227,460.0397157661826,473.12149935340733,545.652927314683,512.4184240342634
58,TR059,Tekirdag,TUR,Turkey,581.6357165678048,600.6345938223379,695.7913200472608,600.8227991174768,618.6441582573785,414.5625685703607,719.3315339265046,834.3683641221788,555.4273350091629,601.4329246238426,567.2397144458913,790.1614101080247,545.0220329378858,565.1855355721933,724.9796850887346,819.5605679735726,544.1638665846835,501.4509691779997,685.1834144121335,439.5040946301119,356.02547501929007
59,TR060,Tokat,TUR,Turkey,619.0642509765626,625.40698046875,619.2672968749999,586.2338730468751,586.9141718750001,569.5336113281251,694.740361328125,725.1818330078124,576.2306015625,716.872888671875,466.71166796875,567.55033203125,582.192333984375,649.1597226562501,576.5444287109375,669.2545585937501,591.219470703125,502.75191015625,561.543056640625,638.844068359375,601.9517304687499
60,TR061,Trabzon,TUR,Turkey,986.63244921875,1091.5676699218748,1097.1194765625,1124.9969062500002,1148.09216796875,819.8318828125,1136.34637890625,1013.801896484375,935.5058203125001,961.9076328125,938.368375,1025.5951875,993.0968593749999,1126.7979531250003,945.42880078125,1195.4078242187502,988.5223359375001,990.5195390625,959.8225,977.7753867187499,817.0738554687498
61,TR062,Tunceli,TUR,Turkey,752.3195318252003,733.4879255844037,713.1245577347839,678.7824611164511,657.1995025155431,564.631189476133,712.5185243296997,652.4234842829679,655.6677284440445,713.422684115265,539.8140597518202,569.8485062684065,645.5711606010717,660.4116147026342,525.886256672325,841.0835056804239,694.6461251942901,605.1530250429482,568.1100256155923,621.1889367228404,641.5552454444127
62,TR063,Sanliurfa,TUR,Turkey,469.45328272695224,481.5033005799114,352.94919270270145,387.8324973558472,378.1455626878221,268.60059480766114,398.0639460826553,362.24232833140724,411.19293103773566,519.6812852905696,420.77530931518976,417.87735671733077,423.70246339861774,376.6154592265445,289.76914082211465,646.8378884074597,553.0836232327259,429.3553466796875,296.9600613251964,411.9186923369129,294.74098059490336
63,TR064,Usak,TUR,Turkey,636.9509155273438,479.04575849260607,581.1731201171875,529.5639814104353,523.1782714843749,411.4021876743862,746.1988682338168,669.9578613281249,598.8218863351004,665.3389325823102,555.4928248814174,576.7294119698661,597.0384626116071,539.4573189871651,547.6166015625,669.330876813616,578.3482212611607,443.83520507812506,561.1562194824218,484.68048182896206,558.2050763811385
