ID,adm2_src,adm2_name,adm1_src,adm1_name,adm0_src,adm0_name,2003_annual,2004_annual,2005_annual,2006_annual,2007_annual,2008_annual,2009_annual,2010_annual,2011_annual,2012_annual,2013_annual,2014_annual,2015_annual,2016_annual,2017_annual,2018_annual,2019_annual,2020_annual,2021_annual,2022_annual,2023_annual
295,TR023006,Karakocan,TR023,Elazig,TUR,Turkey,8.42437364229031,8.053760972433485,8.395681026256659,9.100393956749777,8.092733524220554,8.162694142576713,8.476010995994534,10.984166360992072,8.090095952618912,8.959451209700047,8.903376147353635,10.223388555127688,9.561414356731463,9.276557496335798,9.480336804615455,11.09999248363281,10.107858144698687,10.20833819303386,10.638306277375763,10.181355427771221,11.682606487695196
296,TR023007,Keban,TR023,Elazig,TUR,Turkey,12.449514061745907,12.644384121216474,12.870655035278979,13.174822910350358,12.987273025095798,13.027628598803345,12.780005871301954,15.167763128216402,12.474403002263138,13.125974016262871,13.147367353025182,14.348791104172077,13.641627863763953,13.472324609839584,13.758182720070002,14.944636502082618,14.059201804824868,14.112414173380548,14.316695686928169,13.808767067211626,15.345241925175674
297,TR023008,Kovancilar,TR023,Elazig,TUR,Turkey,11.422058671351904,11.10057605385551,11.575566986662714,12.039437578829011,11.392695153972161,11.415299721254224,11.567987215347062,13.954616858377948,11.397359138926118,11.928482129682026,12.001615677998322,13.246731409598645,12.544541098048244,12.23783911452314,12.55838246306188,14.066554665881805,12.918716213513882,13.283698658825159,13.737905138603901,13.07011066717523,14.447568434875858
298,TR023009,Maden,TR023,Elazig,TUR,Turkey,12.084471961759833,11.897468289281697,12.366164604859023,12.645780956862081,12.27682142106003,12.394502972434223,12.3008965039448,14.658519447917158,12.046716094658686,12.527626932578324,12.684483508106084,13.783504205914758,13.257453859335998,13.045322700654568,13.347115666986932,14.506331099292622,13.496673900284343,13.659501420105698,14.181510733875887,13.408432488269634,14.842905210452312
299,TR023010,Palu,TR023,Elazig,TUR,Turkey,10.12411111242644,9.719053068207252,10.155547768022798,10.784998374695936,10.040556086136421,9.982762754150988,10.282999858454419,12.76581461360468,10.092361080251546,10.6004609532398,10.786899007469907,12.016068013847145,11.314697146133701,10.981044917763592,11.308259459804077,12.832164149091431,11.730480658751196,12.110444460826708,12.546639394635775,11.827844854310248,13.252500266452937
300,TR023011,Sivrice,TR023,Elazig,TUR,Turkey,11.821482084451814,11.89624030856652,12.245631257282517,12.577348265745565,12.303754863752914,12.395880256053111,12.14992991609769,14.550316464987803,11.819611059042826,12.43325498384244,12.514115886769568,13.673271676553709,13.077564595984015,13.002015520338304,13.335644033803232,14.249752103030916,13.324561346706057,13.501948484998763,13.956937714286793,13.228327879812381,14.70549210640786
301,TR024001,Cayirli,TR024,Erzincan,TUR,Turkey,4.076718160177998,3.7965299318574317,4.098744889114717,4.791808443253479,4.021324102897796,4.333446210410316,4.207275305916426,6.946647722103869,3.708783283017791,5.140176182533,4.655155091670473,6.327392843259791,6.110911758007007,5.274963091590659,5.875377763369659,7.192723826394474,6.644762121883098,6.640844465859012,6.5831232823046975,6.125961402228075,7.957180678110061
302,TR024002,Erzincan,TR024,Erzincan,TUR,Turkey,4.460644433171469,4.344890563760227,4.5800525826170935,5.137088022968052,4.637000850369547,4.854159103351011,4.626803190647524,7.517436644890938,4.2203513758255715,5.5153794877152365,5.2735889314453805,6.787235843215638,6.2306283830534,5.65772517837775,6.086432795667473,7.2893496008158545,6.755852556352614,7.001332303925417,6.69613089626383,6.412291561687467,8.332212368899842
303,TR024003,Ilic,TR024,Erzincan,TUR,Turkey,6.231344398512465,6.326376302785533,6.478714505883739,7.280997736761496,6.726014672214025,6.478510559468205,6.696611586671922,9.57448479565315,6.193071024981884,7.119120561375492,7.2136981859901566,8.879140165845373,7.781489271151011,7.3873186501717845,7.812895021372597,9.287300438060656,8.492930824412706,8.60133694070301,8.170111445849264,7.9587860915055835,9.794053118817107
304,TR024004,Kemah,TR024,Erzincan,TUR,Turkey,4.597207094021215,4.598383563871704,4.693123159001968,5.345798484005758,4.841077073296617,4.956230742290099,4.8277253479831215,7.810543567686403,4.356105224778394,5.529822540757173,5.514669007576995,6.963912813358836,6.194317189862911,5.768554354564369,6.17777206285895,7.377302319786765,6.790365954906375,7.163625102895011,6.712348816337713,6.541680031186221,8.420229644526943
